,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
23,1981-10-23,0.0130223,0.158881,0.139536,0.14625,0,0.367817,0.193323,0.432321,0.0376851,0,0.230626,0.236742,0.141912,0.0936937,0.0570431,0.0271811,0.0337572,0.0379614,0.00762723,0,0,0,
24,1981-10-24,0.0148019,0.180858,0.154265,0.16677,0,0.42185,0.204794,0.445421,0.101177,0,0.186507,0.248991,0.168748,0.112866,0.0611095,0.0313925,0.0357944,0.0368358,0.00841275,0,0,0,
25,1981-10-25,0.0158264,0.203704,0.175697,0.187632,0,0.396282,0.151469,0.567026,0.0609035,0,0.19672,0.318311,0.179838,0.110111,0.0628486,0.0308615,0.042219,0.0487492,0.0169522,0,0,0,
26,1981-10-26,0.0498919,0.243925,0.249753,0.225107,0,0.524948,0.346849,0.670433,0.0628092,0,0.186152,0.347754,0.217218,0.166549,0.139814,0.0366127,0.0388421,0.0420735,0.00993654,0,0,0,
27,1981-10-27,0.0962545,0.352246,0.271614,0.333058,0,0.505825,0.352451,0.928375,0.118573,0,0.158861,0.534909,0.313666,0.201911,0.186053,0.106595,0.0849834,0.0553964,0.0146452,0,0,0,
28,1981-10-28,0.118837,0.335856,0.281652,0.318685,0,0.526107,0.397306,0.849378,0.126077,0,0.235551,0.475821,0.304921,0.22223,0.205647,0.119424,0.114888,0.0699658,0.0206703,0,0,0,
29,1981-10-29,0.131281,0.373261,0.271578,0.356749,0,0.55594,0.386706,0.988775,0.108259,0.549226,0.402196,0.55584,0.338832,0.211962,0.209443,0.130661,0.134451,0.123472,0.0223931,0,0,0,
30,1981-10-30,0.0918273,0.317181,0.216685,0.302173,0,0.475081,0.221554,0.710042,0.116507,0,0.27524,0.499544,0.28057,0.166366,0.174262,0.0615997,0.0602175,0.0698571,0.0202552,0,0,0,
31,1981-10-31,0.064296,0.24343,0.163276,0.231518,0,0.308775,0.249575,0.619773,0.0639265,0,0.191959,0.357503,0.223474,0.137676,0.124517,0.0439243,0.0467261,0.0587213,0.0173638,0,0,0,
32,1981-11-01,0.128133,0.313808,0.210927,0.302725,0,0.426394,0.319198,0.792717,0.126416,0,0.27626,0.474964,0.280837,0.184608,0.194877,0.116226,0.10059,0.0645537,0.0195482,0,0,0,
33,1981-11-02,0.193171,0.361644,0.28813,0.350321,0,0.6566,0.36018,0.931106,0.276837,0.594721,0.444172,0.53198,0.324698,0.225532,0.259549,0.225544,0.178871,0.144569,0.0254595,0,0,0,
34,1981-11-03,0.196224,0.364901,0.273562,0.354696,0,0.682003,0.400341,0.944639,0.286127,0.6078,0.431817,0.531894,0.331069,0.226556,0.25114,0.21998,0.211688,0.176355,0.0432147,0,0,0,
35,1981-11-04,0.175763,0.345819,0.235507,0.336695,0,0.592315,0.36648,0.941247,0.264422,0.569918,0.403312,0.508744,0.315536,0.203981,0.223619,0.194694,0.18456,0.153911,0.0472157,0,0,0,
36,1981-11-05,0.0985455,0.280049,0.145387,0.271392,0,0.530792,0.29056,0.831598,0.185756,0,0.359455,0.428442,0.255977,0.147845,0.129504,0.0951145,0.100517,0.0956744,0.0415027,0,0,0,
37,1981-11-06,0.0815222,0.227844,0.155325,0.218563,0,0.472709,0.242173,0.626318,0.157178,0,0.355264,0.345108,0.20483,0.132837,0.118522,0.079829,0.0875591,0.0849472,0.0367704,0,0,0,
38,1981-11-07,0.0894824,0.242676,0.15933,0.233434,0,0.483976,0.253382,0.676166,0.171482,0,0.368092,0.36079,0.219878,0.146208,0.12981,0.0818065,0.0912228,0.0860713,0.0369128,0,0,0,
39,1981-11-08,0.0750485,0.222037,0.122032,0.214448,0,0.4492,0.244717,0.625526,0.133736,0,0.285143,0.340456,0.200942,0.122674,0.100978,0.0810257,0.0661099,0.0758443,0.0342087,0,0,0,
40,1981-11-09,0.0484373,0.188075,0.139998,0.17787,0,0.42614,0.230399,0.562977,0.146131,0,0.274745,0.284091,0.16783,0.112836,0.0861402,0.0482697,0.0621477,0.07158,0.0306468,0,0,0,
41,1981-11-10,0.119057,0.232336,0.168437,0.225646,0,0.545257,0.273245,0.628941,0.153227,0,0.316367,0.341679,0.209842,0.145311,0.146059,0.146632,0.144122,0.0859737,0.0373976,0,0,0,
42,1981-11-11,0.0920131,0.225215,0.147482,0.217515,0,0.494546,0.238509,0.653189,0.174532,0,0.353918,0.339277,0.203503,0.130628,0.125308,0.0980207,0.0815812,0.0846637,0.0356344,0,0,0,
43,1981-11-12,0.114357,0.238214,0.140484,0.232679,0,0.426362,0.263467,0.692674,0.163694,0.461957,0.280278,0.357855,0.216923,0.136199,0.132556,0.139326,0.120881,0.110176,0.0398096,0,0,0,
44,1981-11-13,0.133336,0.258285,0.148283,0.25343,0,0.456909,0.286871,0.782872,0.182754,0.437938,0.281147,0.395615,0.232936,0.145348,0.15134,0.152371,0.146347,0.127416,0.0559465,0,0,0,
45,1981-11-14,0.10322,0.244173,0.120605,0.238662,0,0.466826,0.229092,0.642956,0.163269,0,0.287987,0.386575,0.21643,0.135985,0.119047,0.126842,0.0968473,0.0759869,0.0327407,0,0,0,
46,1981-11-15,0.0933515,0.234741,0.132174,0.227847,0,0.312482,0.269434,0.62421,0.166668,0,0.344604,0.366105,0.211729,0.121582,0.111739,0.0968519,0.121943,0.210248,0.0500293,0,0,0,
47,1981-11-16,0.0635839,0.181729,0.0940117,0.176097,0,0.290283,0.210962,0.539046,0.105921,0,0.176978,0.285275,0.162748,0.0971283,0.0891664,0.0535311,0.053032,0.0538634,0.0224291,0,0,0,
48,1981-11-17,0.0875572,0.20913,0.121427,0.203172,0,0.335972,0.223918,0.574304,0.133615,0,0.242271,0.314167,0.190387,0.116873,0.115794,0.102848,0.077394,0.0700948,0.0333208,0,0,0,
49,1981-11-18,0.147538,0.234213,0.205919,0.227779,0,0.252644,0.298889,0.483722,0.358538,0,1.02196,0.37049,0.213937,0.110211,0.0774616,0.192071,0.410437,0.689411,0.2638,0,0,0,
