,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,
time,month,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
4960,1995-04,0,7.99904,55.6453,4.19669,0,89.9542,2.51424,8.11087,0,0,0,8.77489,3.05448,15.873,22.7863,0,0,0,0,0,0,0,
4991,1995-05,0,11.8212,88.3255,5.81305,0,170.825,0.305811,6.15274,0,0,0,11.1561,3.97543,26.2404,38.1291,0,0,0,0,0,0,0,
5021,1995-06,0,15.0034,116.579,7.0922,0,217.375,3.71276,4.24256,0,0,0,7.29355,6.03771,40.9512,47.2745,0,0,0,0,0,0,0,
5052,1995-07,0,21.8279,118.362,13.5897,0,204.481,13.408,6.66081,0,0,0,10.5835,12.7708,54.768,47.1336,0,0,0,0,0,0,0,
5083,1995-08,0,13.8844,108.79,6.50534,0,167.42,2.34523,0,0,0,0,2.80289,4.25472,50.2282,42.5555,0,0,0,0,0,0,0,
5113,1995-09,0,9.64213,94.2575,3.32334,0,135.652,0,0.0172152,0,0,0,0.0371225,1.48483,40.0189,37.0057,0,0,0,0,0,0,0,
5144,1995-10,0,9.52479,90.7904,3.43102,0,134.405,0.0222539,0.66269,0,0,0,0.306819,1.61738,38.6113,36.3227,0,0,0,0,0,0,0,
5174,1995-11,0,9.72987,91.5265,3.58271,0,151.002,0.0390342,0.189995,0,0,0,0.228222,1.73454,39.3029,36.9999,0,0,0,0,0,0,0,
5205,1995-12,0,10.1684,93.8851,3.85692,0,173.143,0.236101,0.0195478,0,0,0,0.298781,1.94517,40.4313,38.6929,0,0,0,0,0,0,0,
5236,1996-01,0,10.4754,95.481,4.0525,0,175.708,0.759144,0.1395,0,0,0,0.408575,2.12285,41.3295,39.2457,0,0,0,0,0,0,0,
5265,1996-02,0,12.379,104.05,5.34953,0,188.253,6.04698,0.581707,0,0,0,2.0559,3.43303,44.7715,42.1508,0,0,0,0,0,0,0,
5296,1996-03,0,15.5607,111.112,7.98108,0,197.144,17.9565,0.678434,0,0,0,4.94669,6.06465,50.055,44.0477,0,0,0,0,0,0,0,
5326,1996-04,0,25.386,113.908,17.3211,0,198.961,22.8223,15.4045,0,0,0,15.5567,14.997,63.1371,44.6435,0,0,0,0,0,0,0,
5357,1996-05,0,29.8312,108.191,21.9925,0,194.553,22.5584,17.5512,0,0,0,21.173,19.1257,68.6408,42.4904,0,0,0,0,0,0,0,
5387,1996-06,0,23.8486,92.707,17.1852,0,180.962,8.37723,7.52976,0,0,0,15.3461,13.9207,60.2245,39.2028,0,0,0,0,0,0,0,
5418,1996-07,0,11.5416,74.369,6.43326,0,139.813,0,0,0,0,0,1.06868,3.40207,45.2121,33.6594,0,0,0,0,0,0,0,
5449,1996-08,0,4.93335,38.4909,2.32192,0,76.967,0,0,0,0,0,0,0.0762011,22.4305,20.5296,0,0,0,0,0,0,0,
5479,1996-09,0,4.04029,23.8313,2.39267,0,62.7078,0,3.21562,0,0,0,1.5219,1.74237,10.2595,14.6907,0,0,0,0,0,0,0,
5510,1996-10,0,6.82011,33.7624,4.45165,0,78.4526,0,8.22995,0,0,0,3.70695,4.58481,12.224,18.315,0,0,0,0,0,0,0,
5540,1996-11,0,6.1104,32.7709,3.82741,0,78.342,0,5.52026,0,0,0,2.87724,3.95109,11.541,17.8728,0,0,0,0,0,0,0,
5571,1996-12,0,5.79714,32.079,3.5681,0,74.736,0,3.98555,0,0,0,2.51789,3.6859,11.2806,17.4633,0,0,0,0,0,0,0,
5602,1997-01,0,6.13706,35.1999,3.69816,0,87.0512,0.772468,3.09898,0,0,0,2.33746,3.86344,12.46,18.8079,0,0,0,0,0,0,0,
5630,1997-02,0,7.4173,46.1132,4.24168,0,88.505,2.72677,1.79161,0,0,0,2.41163,4.633,16.5017,21.5112,0,0,0,0,0,0,0,
5661,1997-03,0,13.7076,60.4523,9.42012,0,104.5,7.25362,11.6909,0,0,0,8.12376,10.306,24.1897,26.9489,0,0,0,0,0,0,0,
5691,1997-04,0,28.0539,75.933,22.3302,0,163.798,10.224,34.8535,0,0,0,23.4136,23.5659,38.7671,35.5177,0,0,0,0,0,0,0,
5722,1997-05,0,24.6436,73.5661,19.1774,0,204.159,1.49567,14.6565,0,0,0,17.0313,20.4715,38.3795,35.6425,0,0,0,0,0,0,0,
5752,1997-06,0,20.6229,84.0906,14.6103,0,201.272,0.302003,3.79735e-05,0,0,0,3.40062,16.8308,45.7374,39.6409,0,0,0,0,0,0,0,
5783,1997-07,0,13.2459,75.3252,8.02325,0,171.446,0.0318023,0,0,0,0,0.625111,7.71464,38.9411,35.9072,0,0,0,0,0,0,0,
5814,1997-08,0,5.1173,46.0807,2.01557,0,133.014,0,0,0,0,0,0.068229,0.466653,18.837,26.6422,0,0,0,0,0,0,0,
5844,1997-09,0,3.02037,30.918,0.952153,0,108.411,0,0,0,0,0,0.303178,0.0331967,8.8101,21.2608,0,0,0,0,0,0,0,
5875,1997-10,0,1.82704,20.3087,0.473413,0,87.952,0,0,0,0,0,0.00958433,0.0228349,3.74609,16.4472,0,0,0,0,0,0,0,
5905,1997-11,0,1.67396,18.7931,0.421878,0,92.6778,0.00236169,0.000142719,0,0,0,0.00127543,0.046822,2.99899,15.7299,0,0,0,0,0,0,0,
5936,1997-12,0,1.65265,18.3206,0.431395,0,92.8819,0.00353316,0,0,0,0,0.000530372,0.0630747,2.96286,15.3967,0,0,0,0,0,0,0,
5967,1998-01,0,1.63721,17.8017,0.44957,0,93.1789,0.00857424,0,0,0,0,0.00108611,0.053083,3.09541,15.0141,0,0,0,0,0,0,0,
5995,1998-02,0,1.66792,16.716,0.548631,0,87.9618,0.024007,0.000373149,0,0,0,0.0230378,0.147319,3.32164,14.1756,0,0,0,0,0,0,0,
6026,1998-03,0,2.00736,16.8699,0.867652,0,93.7743,0.055233,0.365929,0,0,0,0.333678,0.447343,4.00954,13.9804,0,0,0,0,0,0,0,
6056,1998-04,0,4.01651,37.5651,1.49282,0,138.755,0,0.150487,0,0,0,0.466254,1.10977,10.6618,21.819,0,0,0,0,0,0,0,
6087,1998-05,0,3.03569,34.2078,0.756964,0,128.882,0,0,0,0,0,0.00647544,0.196557,7.82028,23.0314,0,0,0,0,0,0,0,
6117,1998-06,0,3.78291,35.437,1.40237,0,161.789,0.528115,0.390063,0,0,0,0.629487,1.04796,7.21216,25.4143,0,0,0,0,0,0,0,
6148,1998-07,0,14.308,50.9814,10.6065,0,143.817,14.9055,3.06303,0,0,0,5.59517,12.4953,23.4111,27.1524,0,0,0,0,0,0,0,
6179,1998-08,0,3.76023,22.4694,2.2083,0,79.7142,0.145697,0,0,0,0,0.0927919,1.23795,12.1941,15.6646,0,0,0,0,0,0,0,
6209,1998-09,0,1.01911,5.55412,0.632699,0,23.1017,0,0,0,0,0,0,0.0300598,4.29255,4.78989,0,0,0,0,0,0,0,
6240,1998-10,0,1.11699,3.875,0.834716,0,18.5637,0,0.00443912,0,0,0,0.800344,0.436454,2.7785,3.34181,0,0,0,0,0,0,0,
6270,1998-11,0,3.33638,3.59839,3.00247,0,15.8391,0.000323667,4.5475,0,0,0,5.96551,2.17079,2.6066,3.10325,0,0,0,0,0,0,0,
6301,1998-12,0,4.96378,4.74435,4.5059,0,32.9245,0,9.45847,0,0,0,9.15913,3.46009,2.77476,4.07379,0,0,0,0,0,0,0,
6332,1999-01,0,5.18579,5.41951,4.67787,0,40.0353,0,10.0688,0,0,0,9.76189,3.51259,2.79619,4.64868,0,0,0,0,0,0,0,
6360,1999-02,0,5.20391,5.01975,4.72095,0,36.2543,0.689968,9.07369,0,0,0,9.56608,3.58933,3.14341,4.2266,0,0,0,0,0,0,0,
6391,1999-03,0,13.3308,9.25547,12.3236,0,38.9747,20.8856,32.2954,0,0,0,21.3885,10.8101,9.25608,5.63908,0,0,0,0,0,0,0,
6421,1999-04,0,35.1163,15.6636,33.0198,0,55.7661,25.1302,51.1004,0,0,0,46.6821,33.1546,23.7102,9.85559,0,0,0,0,0,0,0,
6452,1999-05,0,55.2886,36.8442,51.2101,0,119.121,29.2814,72.4663,0,0,0,63.2835,52.8664,48.6085,20.3474,0,0,0,0,0,0,0,
6482,1999-06,0,67.7751,49.7892,62.4802,0,141.506,31.2479,75.1312,0,0,0,74.5688,64.4388,65.4953,25.7362,0,0,0,0,0,0,0,
6513,1999-07,0,56.0132,42.5871,51.5454,0,113.984,12.9567,43.6557,0,0,0,56.3765,53.5543,60.4267,23.1297,0,0,0,0,0,0,0,
6544,1999-08,0,26.8542,29.9775,24.1019,0,93.3453,0,0.902308,0,0,0,17.4128,26.6655,36.7092,18.3824,0,0,0,0,0,0,0,
6574,1999-09,0,12.2771,17.3006,10.7892,0,68.8595,0,0.0243899,0,0,0,3.40541,12.387,21.0013,12.9142,0,0,0,0,0,0,0,
6605,1999-10,0,8.28357,17.2915,6.92098,0,90.9429,0,0,0,0,0,1.00076,7.8107,15.9458,13.5796,0,0,0,0,0,0,0,
6635,1999-11,0,6.6982,19.3323,5.25483,0,107.195,0,0,0,0,0,0.392823,5.69586,14.0801,14.8102,0,0,0,0,0,0,0,
6666,1999-12,0,6.29799,24.8662,4.5138,0,121.208,0,0,0,0,0,0.223431,4.70038,14.1598,17.6987,0,0,0,0,0,0,0,
6697,2000-01,0,6.00699,26.3964,4.1342,0,117.722,0,0,0,0,0,0.131599,4.18064,14.1778,18.1893,0,0,0,0,0,0,0,
6726,2000-02,0,5.72103,26.1677,3.87177,0,113.186,0,0,0,0,0,0.0774272,3.81381,14.0585,17.7037,0,0,0,0,0,0,0,
6757,2000-03,0,6.0337,31.5621,3.83027,0,100.963,0.00488609,0,0,0,0,0.0365192,3.52524,17.0923,18.2949,0,0,0,0,0,0,0,
6787,2000-04,0,7.7163,53.4555,4.06258,0,121.442,0,0,0,0,0,0.00592047,2.99211,25.6915,27.9087,0,0,0,0,0,0,0,
6818,2000-05,0,6.06986,46.4008,2.91795,0,146.937,0,0,0,0,0,0.0109439,1.17451,22.8834,25.9387,0,0,0,0,0,0,0,
6848,2000-06,0,7.41714,27.4936,5.43026,0,130.087,0,0.559716,0,0,0,5.32107,3.91212,15.9057,19.2021,0,0,0,0,0,0,0,
6879,2000-07,0,12.6294,14.3728,11.3174,0,83.7929,0,30.2103,0,0,0,13.1264,11.072,13.8124,11.3664,0,0,0,0,0,0,0,
6910,2000-08,0,4.136,1.8698,3.88749,0,15.0452,0,1.87942,0,0,0,1.68396,4.36148,6.8669,1.61252,0,0,0,0,0,0,0,
6940,2000-09,0,0.825043,3.86031,0.552827,0,31.4703,0,0,0,0,0,0.00286413,0.41656,2.36622,2.96195,0,0,0,0,0,0,0,
6971,2000-10,0,0.45066,4.10653,0.174414,0,44.3858,0,0,0,0,0,3.66064e-05,0.0358038,1.20403,3.28697,0,0,0,0,0,0,0,
7001,2000-11,0,0.362791,3.77076,0.110725,0,43.5772,0,0,0,0,0,5.02609e-05,0.00148696,0.834068,3.1207,0,0,0,0,0,0,0,
7032,2000-12,0,0.329681,3.40204,0.102189,0,39.5934,0,0,0,0,0,6.71678e-05,0.00156743,0.758478,2.83311,0,0,0,0,0,0,0,
7063,2001-01,0,0.441486,4.60931,0.133426,0,41.9665,0,0,0,0,0,0.00520726,0.0329387,1.14596,3.28555,0,0,0,0,0,0,0,
7091,2001-02,0,0.410814,4.30035,0.123438,0,37.2826,0,0,0,0,0,0.00153059,0.0351146,1.15236,2.86631,0,0,0,0,0,0,0,
7122,2001-03,0,0.912512,8.11733,0.365782,0,31.2885,0.038887,1.11011,0,0,0,0.130764,0.318739,2.6443,3.93092,0,0,0,0,0,0,0,
7152,2001-04,0,3.68629,25.5039,1.94294,0,42.3847,0.0110809,3.23341,0,0,0,1.04416,1.86393,10.7516,9.64862,0,0,0,0,0,0,0,
7183,2001-05,0,3.73223,44.2471,0.790806,0,170.181,0,0.0277361,0,0,0,0.0151949,0.342924,11.6626,23.5389,0,0,0,0,0,0,0,
7213,2001-06,0,4.68795,29.6773,2.64688,0,172.624,0,4.59812,0,0,0,4.72194,1.99482,5.68633,20.0754,0,0,0,0,0,0,0,
7244,2001-07,0,2.07971,16.1646,0.982767,0,129.579,0,0.021749,0,0,0,3.05475,0.276923,1.26766,13.0769,0,0,0,0,0,0,0,
7275,2001-08,0,0.478104,4.72627,0.161434,0,68.0802,0,0,0,0,0,0.49834,0.0597566,0.0831603,4.07595,0,0,0,0,0,0,0,
7305,2001-09,0,0.0601967,0.868005,0.00290067,0,23.8107,0,0,0,0,0,0,0.00216552,0.0115258,0.74857,0,0,0,0,0,0,0,
7336,2001-10,0,0.0253616,0.215209,0.01083,0,3.47673,0,0,0,0,0,0,0.0147023,0.0164245,0.185597,0,0,0,0,0,0,0,
7366,2001-11,0,0.0507703,0.476661,0.0187534,0,8.51225,0,0,0,0,0,0,0.0208124,0.0471253,0.411074,0,0,0,0,0,0,0,
7397,2001-12,0,0.0212781,0.285798,0.00236739,0,5.02059,0,0,0,0,0,0,2.5904e-06,0.0165035,0.246473,0,0,0,0,0,0,0,
7428,2002-01,0,0.1653,1.418,0.0696089,0,11.6728,0,0,0,0,0,1.61571e-06,0.0985345,0.101073,1.20016,0,0,0,0,0,0,0,
7456,2002-02,0,0.20289,1.83748,0.0792438,0,12.6006,0,0,0,0,0,0.00100353,0.101853,0.213825,1.44476,0,0,0,0,0,0,0,
7487,2002-03,0,0.293437,2.9713,0.094577,0,18.2205,0,0,0,0,0,0.000144123,0.114858,0.391353,2.18732,0,0,0,0,0,0,0,
7517,2002-04,0,2.89374,19.4765,1.55994,0,55.3228,0.00324945,0.152459,0,0,0,0.595047,1.71265,7.65561,7.85117,0,0,0,0,0,0,0,
7548,2002-05,0,6.16052,57.3145,2.30901,0,136.455,0.0678608,0.232849,0,0,0,0.313033,2.14687,19.0996,25.9384,0,0,0,0,0,0,0,
7578,2002-06,0,31.5346,123.809,22.6457,0,225.129,10.7811,18.7748,0,0,0,9.77754,25.1351,71.9153,47.1878,0,0,0,0,0,0,0,
7609,2002-07,0,45.0917,120.878,35.9665,0,174.058,11.9567,20.1498,0,0,0,14.7618,41.2013,93.3452,42.4478,0,0,0,0,0,0,0,
7640,2002-08,0,35.4795,97.5335,28.1449,0,123.98,1.20239,0,0,0,0,3.61871,33.4624,82.2225,33.2165,0,0,0,0,0,0,0,
7670,2002-09,0,32.4369,90.34,25.6565,0,119.956,0,0,0,0,0,1.29578,30.5743,78.088,31.141,0,0,0,0,0,0,0,
7701,2002-10,0,30.0475,92.817,23.1835,0,128.767,0,0,0,0,0,0.586794,26.9215,77.1763,32.2934,0,0,0,0,0,0,0,
7731,2002-11,0,29.3428,94.6654,22.3829,0,131.068,0,0,0,0,0,0.456967,25.6004,77.631,32.8837,0,0,0,0,0,0,0,
7762,2002-12,0,28.8921,95.4982,21.8931,0,131.29,0,0,0,0,0,0.398005,24.8379,77.6957,32.9815,0,0,0,0,0,0,0,
7793,2003-01,0,28.4603,96.6425,21.4017,0,134.251,0,0,0,0,0,0.353876,24.1486,77.4299,33.3516,0,0,0,0,0,0,0,
7821,2003-02,0,27.8829,96.9458,20.823,0,138.826,0.000338595,0,0,0,0,0.302234,23.3085,76.9473,33.4325,0,0,0,0,0,0,0,
7852,2003-03,0,28.7161,101.074,21.3666,0,150.22,1.04999,0.781785,0,0,0,0.865256,23.7306,79.4256,34.4943,0,0,0,0,0,0,0,
7882,2003-04,0,33.4465,110.929,25.3201,0,184.172,1.21454,3.06265,0,0,0,1.8011,27.7692,90.8068,39.9899,0,0,0,0,0,0,0,
7913,2003-05,0,39.6814,112.835,31.2386,0,175.724,3.03167,11.4813,0,0,0,4.9269,34.0652,102.58,40.0076,0,0,0,0,0,0,0,
7943,2003-06,0,34.1119,100.702,26.6177,0,142.462,0,1.94614,0,0,0,0.724707,27.9581,98.8659,34.9785,0,0,0,0,0,0,0,
7974,2003-07,0,20.2953,65.7854,15.4616,0,82.5711,0,0,0,0,0,0.0271966,13.5047,70.795,23.251,0,0,0,0,0,0,0,
8005,2003-08,0,4.81327,17.0269,3.57593,0,11.8914,0,0,0,0,0,0,1.21351,24.1997,6.67607,0,0,0,0,0,0,0,
8035,2003-09,0,1.24602,1.73703,1.09622,0,7.20729,0,0.00265167,0,0,0,0.0242107,0.300536,6.44659,1.40626,0,0,0,0,0,0,0,
8066,2003-10,0,0.921456,0.481303,0.861957,0,2.24386,0,0.0286982,0,0,0,0.018118,0.381549,4.44917,0.415077,0,0,0,0,0,0,0,
8096,2003-11,0,1.00147,1.46129,0.876905,0,14.6223,0.0577292,0.130203,0,0,0,0.0687615,0.426439,4.33145,1.18259,0,0,0,0,0,0,0,
8127,2003-12,0,1.4102,6.47262,0.952937,0,31.5823,0.00673159,0.00116297,0,0,0,0.152567,0.599653,5.51342,2.63236,0,0,0,0,0,0,0,
8158,2004-01,0,1.7235,11.1591,0.957253,0,33.9369,0.018379,0,0,0,0,0.120259,0.608259,7.05807,3.77484,0,0,0,0,0,0,0,
8187,2004-02,0,1.89358,13.8171,0.952324,0,31.8385,0,0,0,0,0,0.109239,0.621015,7.98804,4.13471,0,0,0,0,0,0,0,
8218,2004-03,0,4.97826,21.3281,3.46117,0,50.3615,2.70634,12.1359,0,0,0,6.0895,2.12639,11.0868,8.12664,0,0,0,0,0,0,0,
8248,2004-04,0,23.6026,19.8639,21.5975,0,93.1631,0.570729,64.437,0,0,0,38.5874,17.6379,21.1937,10.1315,0,0,0,0,0,0,0,
8279,2004-05,0,23.8407,19.7928,21.8327,0,120.523,1.44304,36.0946,0,0,0,31.1825,20.2178,22.9893,12.7761,0,0,0,0,0,0,0,
8309,2004-06,0,38.4979,38.3153,34.8497,0,140.846,6.72276,22.3041,0,0,0,34.4231,37.8562,42.1935,19.9404,0,0,0,0,0,0,0,
8340,2004-07,0,35.2375,28.3329,32.3284,0,118.93,0,7.20815,0,0,0,28.0535,36.5094,38.1592,15.4397,0,0,0,0,0,0,0,
8371,2004-08,0,22.6108,7.75726,21.4096,0,74.2018,0,0,0,0,0,12.4229,25.8185,25.6883,6.35334,0,0,0,0,0,0,0,
8401,2004-09,0,15.866,7.64428,14.8826,0,73.1742,0,0,0,0,0,4.05348,18.1766,24.3826,6.22867,0,0,0,0,0,0,0,
8432,2004-10,0,11.7795,6.7942,10.9779,0,76.7974,0,0,0,0,0,1.42618,12.7451,23.1084,5.70795,0,0,0,0,0,0,0,
8462,2004-11,0,10.2935,7.75355,9.47711,0,86.5846,0,0,0,0,0,0.819001,10.5204,22.6489,6.36845,0,0,0,0,0,0,0,
8493,2004-12,0,9.71562,8.76969,8.85238,0,98.4277,0,0,0,0,0,0.579835,9.5338,22.6915,7.15218,0,0,0,0,0,0,0,
8524,2005-01,0,9.84867,11.4795,8.80827,0,110.857,0.105427,0.00661556,0,0,0,0.508557,9.30758,23.7333,8.85985,0,0,0,0,0,0,0,
8552,2005-02,0,9.70602,14.8504,8.45487,0,121.427,0,0,0,0,0,0.290188,8.48035,25.439,10.8125,0,0,0,0,0,0,0,
8583,2005-03,0,9.17421,16.208,7.85299,0,132.747,0,0.00199893,0,0,0,0.117258,7.41768,25.9053,11.7645,0,0,0,0,0,0,0,
8613,2005-04,0,10.5984,22.748,8.81513,0,157.637,0,3.57858,0,0,0,0.40749,7.75537,31.4981,16.0361,0,0,0,0,0,0,0,
8644,2005-05,0,7.82293,19.6621,6.32338,0,153.391,0,0.362065,0,0,0,0.0225217,4.00497,29.0103,14.9385,0,0,0,0,0,0,0,
8674,2005-06,0,17.3126,87.2921,11.199,0,191.646,4.30091,0.0807652,0,0,0,0.766863,9.80142,57.6951,36.1168,0,0,0,0,0,0,0,
8705,2005-07,0,16.5392,96.1739,9.88274,0,156.843,0.453258,0,0,0,0,0.139981,6.64521,66.1063,36.241,0,0,0,0,0,0,0,
8736,2005-08,0,8.806,72.1144,3.92701,0,112.303,0,0,0,0,0,0,1.24527,39.9462,28.1859,0,0,0,0,0,0,0,
8766,2005-09,0,9.31521,95.7643,2.91043,0,126.402,0,0,0,0,0,0,1.57566,38.5079,35.0621,0,0,0,0,0,0,0,
8797,2005-10,0,9.82167,106.715,2.70195,0,145.067,0,0.00210203,0,0,0,0.000545805,1.74826,39.4678,38.4853,0,0,0,0,0,0,0,
8827,2005-11,0,9.76354,106.542,2.65666,0,146.401,0,0,0,0,0,0.000447859,1.7354,39.178,38.386,0,0,0,0,0,0,0,
8858,2005-12,0,9.87685,107.155,2.72732,0,149.73,0.00270301,0.0110455,0,0,0,0.0347941,1.78119,39.5409,38.7024,0,0,0,0,0,0,0,
8889,2006-01,0,10.3795,109.421,3.06955,0,157.729,0,0.447641,0,0,0,0.192525,1.99513,41.305,39.706,0,0,0,0,0,0,0,
8917,2006-02,0,10.3271,108.43,3.08211,0,154.531,0,0.106163,0,0,0,0.15677,1.95393,41.4759,39.1217,0,0,0,0,0,0,0,
8948,2006-03,0,10.3913,106.416,3.27293,0,145.927,4.39714e-05,0.533779,0,0,0,0.382677,2.03911,41.745,38.0738,0,0,0,0,0,0,0,
8978,2006-04,0,14.2965,117.757,6.33216,0,178.077,0,1.90709,0,0,0,2.24445,5.23448,49.355,43.7527,0,0,0,0,0,0,0,
9009,2006-05,0,12.1061,109.057,4.76554,0,168.954,0,0.0120018,0,0,0,1.37751,3.1493,45.9295,40.6622,0,0,0,0,0,0,0,
9039,2006-06,0,10.2297,99.4808,3.55907,0,152.867,0.0140013,0,0,0,0,0.0738103,2.20279,40.8768,37.3281,0,0,0,0,0,0,0,
9070,2006-07,0,7.48647,77.9388,2.27683,0,99.7425,0,0,0,0,0,0,1.18918,31.0134,28.6532,0,0,0,0,0,0,0,
9101,2006-08,0,3.18317,34.4167,0.886495,0,34.6269,0,0,0,0,0,0,0.155857,13.5384,14.2253,0,0,0,0,0,0,0,
9131,2006-09,0,1.4563,12.4079,0.618667,0,11.5764,0,1.71477,0,0,0,0.269823,0.195581,5.15478,6.7109,0,0,0,0,0,0,0,
9162,2006-10,0,1.6503,10.7255,0.914018,0,29.5843,0,4.59772,0,0,0,1.10935,0.395292,4.19189,6.94066,0,0,0,0,0,0,0,
9192,2006-11,0,1.82814,12.3298,0.983883,0,50.2971,0,4.98245,0,0,0,1.26831,0.331495,4.63788,8.40532,0,0,0,0,0,0,0,
9223,2006-12,0,1.78861,12.9278,0.907407,0,57.477,0.00219429,4.06733,0,0,0,1.02605,0.264968,4.79814,8.85125,0,0,0,0,0,0,0,
9254,2007-01,0,1.90189,13.5292,0.978757,0,58.1435,0.0256254,3.65425,0,0,0,1.02428,0.313896,5.22097,9.13942,0,0,0,0,0,0,0,
9282,2007-02,0,1.78613,13.1887,0.888352,0,59.0068,0,2.76711,0,0,0,0.753506,0.270864,5.23088,8.78501,0,0,0,0,0,0,0,
9313,2007-03,0,3.32126,19.7552,1.95632,0,91.8068,0.17446,1.20281,0,0,0,0.839774,1.24862,9.54979,12.6278,0,0,0,0,0,0,0,
9343,2007-04,0,7.88692,24.4987,6.07658,0,112.457,1.32315,0.3964,0,0,0,0.79644,5.08135,23.783,15.1028,0,0,0,0,0,0,0,
9374,2007-05,0,11.0731,25.8581,9.07649,0,100.885,0.0610337,1.1024,0,0,0,2.64005,6.42708,36.7087,15.5384,0,0,0,0,0,0,0,
9404,2007-06,0,16.1483,22.5533,14.2042,0,87.8918,0.00477083,9.00255,0,0,0,20.2991,7.46745,39.2482,13.8574,0,0,0,0,0,0,0,
9435,2007-07,0,9.76183,4.90647,9.14379,0,21.4377,0,2.42332,0,0,0,12.4941,4.21775,26.8761,3.88917,0,0,0,0,0,0,0,
9466,2007-08,0,1.60678,0.248815,1.54073,0,0.0250111,0,0,0,0,0,0.0100315,0.167553,10.0575,0.214579,0,0,0,0,0,0,0,
9496,2007-09,0,0.746341,1.55604,0.623695,0,8.99517,0,0,0,0,0,1.90023e-05,0.0723152,4.1089,1.24684,0,0,0,0,0,0,0,
9527,2007-10,0,1.30057,7.6716,0.770178,0,30.3363,0.00126393,1.38823,0,0,0,0.199057,0.358336,4.46533,4.96138,0,0,0,0,0,0,0,
9557,2007-11,0,0.969186,7.15821,0.48192,0,33.8088,0,0.00632793,0,0,0,0.00327132,0.110883,3.604,4.83032,0,0,0,0,0,0,0,
9588,2007-12,0,0.956774,7.59692,0.441887,0,42.9407,0,0,0,0,0,5.04485e-05,0.0864528,3.38806,5.28635,0,0,0,0,0,0,0,
9619,2008-01,0,0.922718,7.39847,0.421564,0,42.0083,0,0,0,0,0,0.000896587,0.0810566,3.26891,5.11078,0,0,0,0,0,0,0,
9648,2008-02,0,0.821047,6.53305,0.378319,0,36.4698,0,0,0,0,0,2.24833e-06,0.0519567,3.0022,4.52616,0,0,0,0,0,0,0,
9679,2008-03,0,1.47438,12.0984,0.655946,0,25.053,0.00290605,0.00115809,0,0,0,0.0482463,0.564476,5.46375,4.16773,0,0,0,0,0,0,0,
9709,2008-04,0,2.14601,21.2693,0.721098,0,11.6229,0,0,0,0,0,0.00405449,0.475843,8.40505,8.08903,0,0,0,0,0,0,0,
9740,2008-05,0,5.23887,37.2297,2.69842,0,105.383,0.343639,0.371454,0,0,0,0.315676,1.55596,18.7398,19.1674,0,0,0,0,0,0,0,
9770,2008-06,0,23.4064,63.6309,18.6132,0,168.972,2.86231,28.9112,0,0,0,10.3709,18.84,50.7285,29.0161,0,0,0,0,0,0,0,
9801,2008-07,0,16.9419,50.0441,13.218,0,115.237,0,12.6692,0,0,0,4.87243,11.748,48.2098,21.6714,0,0,0,0,0,0,0,
9832,2008-08,0,4.512,23.1112,2.89563,0,57.3365,0,0,0,0,0,0.135249,1.49944,18.6026,10.9238,0,0,0,0,0,0,0,
9862,2008-09,0,2.478,9.91574,1.76758,0,39.6356,0,0,0,0,0,0.00176781,1.20905,8.79393,5.97823,0,0,0,0,0,0,0,
9893,2008-10,0,1.66234,6.69994,1.18269,0,19.338,0,0,0,0,0,0.0107365,0.555772,6.95938,3.91591,0,0,0,0,0,0,0,
9923,2008-11,0,1.44896,4.86158,1.09334,0,8.54506,0.00128927,0,0,0,0,0.258004,0.42113,6.24137,2.79115,0,0,0,0,0,0,0,
9954,2008-12,0,1.48426,4.61276,1.14342,0,6.7094,0.000503743,0.00642245,0,0,0,0.317246,0.432031,6.37869,2.71749,0,0,0,0,0,0,0,
9985,2009-01,0,1.39996,4.42264,1.07389,0,7.06937,0,0,0,0,0,0.228748,0.367763,6.27027,2.6008,0,0,0,0,0,0,0,
10013,2009-02,0,1.46235,6.08618,1.02813,0,10.4052,0,0,0,0,0,0.104266,0.429171,6.64109,2.60927,0,0,0,0,0,0,0,
10044,2009-03,0,2.93498,12.5689,2.0409,0,3.27515,0.0769235,0.200929,0,0,0,1.13058,1.54659,10.0281,3.41934,0,0,0,0,0,0,0,
10074,2009-04,0,19.1091,28.0602,16.721,0,44.0078,10.8755,21.6366,0,0,0,15.2256,17.6656,27.2452,12.2586,0,0,0,0,0,0,0,
10105,2009-05,0,36.6146,51.956,32.1543,0,168.98,26.9681,36.0287,0,0,0,28.713,33.9354,50.6874,27.1861,0,0,0,0,0,0,0,
10135,2009-06,0,25.0246,37.1283,21.8729,0,145.218,13.0065,7.21076,0,0,0,10.3236,22.9862,48.3653,22.6307,0,0,0,0,0,0,0,
10166,2009-07,0,10.7708,23.2982,8.9471,0,109.718,0,0,0,0,0,0.11191,6.96908,36.2322,16.1704,0,0,0,0,0,0,0,
10197,2009-08,0,4.7344,16.5905,3.52738,0,101.351,0,0.0709008,0,0,0,0.00844853,1.07827,20.9804,12.9048,0,0,0,0,0,0,0,
