,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,
time,month,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
11992,2014-07,2.76563,3.26802,2.43539,3.27342,1.61346,2.68109,3.76094,2.98038,2.75515,1.98567,2.57342,3.45397,3.26056,3.09164,2.8787,2.70171,2.38383,1.89179,1.6463,1.71887,1.50978,0,
12023,2014-08,2.25839,2.68968,1.99191,2.69322,1.26083,2.23127,3.20183,2.53162,2.07839,1.83908,2.18857,2.85372,2.68188,2.53137,2.37197,2.1874,1.91191,1.48791,1.33002,1.36521,1.26046,0,
12053,2014-09,1.38408,1.71877,1.25531,1.71654,0.704338,1.36488,2.01448,1.64602,1.1486,1.31546,1.3595,1.80718,1.71992,1.6223,1.48062,1.3121,1.12468,0.84061,0.785157,0.780586,0.790271,0,
12084,2014-10,0.786198,0.973032,0.709791,0.972076,0.344107,0.781721,1.18797,0.936519,0.513987,0.906282,0.789859,1.02534,0.9708,0.924632,0.850731,0.736369,0.61868,0.43042,0.433311,0.447206,0.500253,0,
12114,2014-11,0.227073,0.299609,0.201381,0.298985,0.0841745,0.245089,0.415397,0.307053,0.113371,0.352545,0.275218,0.332085,0.2967,0.268612,0.24509,0.216815,0.182191,0.113292,0.126304,0.140681,0.155429,0,
12145,2014-12,0.142133,0.175699,0.131412,0.175336,0.054152,0.170679,0.255708,0.178524,0.0495683,0.277293,0.195683,0.189604,0.174317,0.162789,0.152137,0.136794,0.123382,0.0727422,0.0903674,0.108549,0.120897,0,
12176,2015-01,0.177011,0.220277,0.166544,0.219594,0.06956,0.20521,0.286532,0.224201,0.0724988,0.324318,0.248564,0.245318,0.213656,0.211186,0.190343,0.17362,0.149619,0.0931591,0.107478,0.119519,0.127206,0,
12204,2015-02,0.300642,0.329875,0.311634,0.32826,0.122617,0.3512,0.458573,0.328843,0.170172,0.433859,0.377556,0.348687,0.321335,0.33358,0.326312,0.300674,0.259014,0.173177,0.176128,0.178828,0.192264,0,
12235,2015-03,0.744568,1.02602,0.671996,1.02187,0.260546,0.682445,1.2795,1.01702,0.630331,0.58234,0.603008,1.09839,1.02905,0.937101,0.815198,0.696887,0.553709,0.367702,0.329721,0.312142,0.314367,0,
12265,2015-04,1.25343,1.67459,1.14409,1.66842,0.495689,1.16091,1.99207,1.57424,1.10255,0.809267,0.973533,1.76175,1.68252,1.56162,1.37322,1.16259,0.942842,0.667758,0.573875,0.557851,0.509189,0,
12296,2015-05,1.74526,2.26111,1.60853,2.25373,0.900324,1.68451,2.59422,2.04222,1.62877,1.15835,1.51551,2.36689,2.27293,2.11996,1.86609,1.65884,1.41721,1.09306,0.932764,0.946757,0.822165,0,
12326,2015-06,2.65511,3.1173,2.3865,3.12001,1.51713,2.58053,3.6179,2.75477,2.5281,1.77666,2.36908,3.18519,3.13919,3.00033,2.79023,2.56517,2.26313,1.81348,1.55069,1.61636,1.39138,0,
12357,2015-07,2.66225,3.2581,2.32166,3.26124,1.52181,2.48574,3.61399,3.09048,2.58197,1.75282,2.2844,3.49193,3.24733,3.02963,2.80332,2.54767,2.21046,1.74528,1.50859,1.56298,1.35823,0,
12388,2015-08,2.56692,3.00584,2.29251,3.00965,1.4566,2.52647,3.18874,2.78357,2.25762,1.99427,2.36394,3.13544,3.00246,2.88556,2.70516,2.47479,2.17169,1.704,1.5207,1.55904,1.44367,0,
