,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
24,1981-10-24,0.367797,0.393208,0.136943,0.409689,0.0358658,0.022022,0.647085,0.402745,2.75295,0.10647,0.103661,0.537331,0.368474,0.349697,0.327276,0.384516,0.259685,0.0610943,0.0491141,0.0530737,0.0571168,0.0660176,0,
25,1981-10-25,0.517205,0.313869,0.477332,0.324381,0.909705,0.767136,0.0688832,0.018672,1.29054,1.20231,1.16841,0.0944181,0.314902,0.590226,0.374841,0.516177,0.737687,0.920427,0.951555,1.00775,1.06758,1.05242,0,
26,1981-10-26,0.146771,0.083269,0.156038,0.0849131,1.22367,0.0343001,0.00276016,0.0830366,0.160951,0.745167,0.727301,0.047829,0.0679151,0.189602,0.099084,0.103962,0.157118,0.332895,0.435165,0.440794,0.392131,1.02204,0,
27,1981-10-27,0.277298,0.0840082,0.404468,0.0815453,4.98226,0.106607,0.0654247,0.0281061,0.00450388,2.632,2.56597,0.0695234,0.110303,0.0157536,0.0168532,0.186317,0.653548,1.73467,2.21633,2.25453,2.0657,3.95576,0,
28,1981-10-28,0.343935,0.182075,0.247906,0.195294,2.83541,0.101072,0.0162062,0.123166,1.25339,1.84484,1.79922,0.161193,0.207177,0.13933,0.172244,0.304082,0.514817,1.00495,1.28085,1.29154,1.16589,2.31975,0,
29,1981-10-29,0.126697,0.040096,0.184393,0.0389383,2.77681,0.0456566,0.0042648,0.023212,0,1.52035,1.4834,0.029941,0.0537717,0.008203,0.00874594,0.0805167,0.276191,0.781735,1.04756,1.06351,0.947381,2.31227,0,
30,1981-10-30,0.604831,1.47235,0.0595149,1.48148,0.598214,0.0458389,0.888177,3.07581,2.61773,0.415463,0.405007,2.97246,1.25274,0.596729,0.497154,0.669535,0.366926,0.269784,0.305972,0.311589,0.300345,0.53387,0,
31,1981-10-31,0.176894,0.00108533,0.264973,0.000926964,3.66519,0.0432364,0.00158502,0.000212833,0.00431441,1.9044,1.85742,0.000256977,0.000504247,0.00138426,0.00815949,0.115878,0.4003,1.12258,1.47886,1.49959,1.35894,2.97286,0,
32,1981-11-01,0.0286959,0.00083518,0.0414814,0.000898554,0.613099,0,0.000417111,0.00142469,0.00964314,0.481927,0.470227,0.00107606,0.000742172,0.000746698,0.00140071,0.0179118,0.0618178,0.176494,0.24187,0.249449,0.232684,0.602561,0,
33,1981-11-02,0.000347284,0.000277342,0.00016365,0.000293779,0.000641339,0,0,0.000374919,0.00223889,0.00246427,0.00239899,0.000277181,0.000342391,8.57589e-05,0.000184294,0.000379264,0.000423834,0.0006989,0.00091524,0.00110513,0.00136467,0.00243185,0,
