,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
21,1981-10-21,-1.76552,0.902657,-0.897955,0.738736,-4.43879,-2.22552,2.56144,2.97207,-2.02238,-4.15345,-2.74458,2.50122,0.743514,-0.296745,-0.900181,-2.1504,-3.14805,-3.97934,-4.73066,-5.54308,-6.43903,-6.6081,0,
22,1981-10-22,-5.38136,-2.28085,-4.48713,-2.46273,-6.44795,-4.13101,-1.4326,1.04999,-4.9374,-5.30147,-3.89119,0.165775,-2.49548,-4.14914,-5.28178,-5.41318,-4.9331,-5.39046,-6.087,-6.91771,-7.7775,-8.30435,0,
23,1981-10-23,-4.34665,-3.75667,-2.74985,-3.89892,-4.56812,-3.33686,-1.92128,-2.96479,-5.51234,-3.03715,-1.62069,-3.27329,-3.98432,-3.64825,-3.92246,-4.62926,-4.16039,-3.97672,-4.54047,-5.32995,-6.29501,-6.18514,0,
24,1981-10-24,-1.14376,-1.62576,0.79382,-1.75417,-3.63068,0.750118,-1.41868,-2.84993,-3.59312,-2.04942,-0.643758,-2.5885,-1.74894,-0.282374,-0.617811,-1.09024,-1.12914,-1.8959,-2.68327,-3.48212,-4.2082,-5.06499,0,
25,1981-10-25,0.118192,0.398545,1.36606,0.294043,-3.14705,1.08003,0.20968,1.28863,-0.962593,-1.33731,0.0696747,1.24225,0.0409914,0.533653,0.743757,-0.214391,-0.4942,-1.20514,-2.03239,-2.85601,-3.6401,-4.60899,0,
26,1981-10-26,2.87477,1.65382,4.72242,1.55946,-0.45965,3.22242,6.01928,2.33945,1.5773,1.51328,2.92031,1.94227,1.02729,3.09296,3.7209,2.63703,2.12234,1.39282,0.664613,-0.104073,-0.809498,-1.59326,0,
27,1981-10-27,6.14927,8.36807,7.28191,8.20073,0.223672,5.72274,11.2662,10.4111,6.29855,1.89296,3.29725,10.305,7.99007,7.40115,7.30677,5.78878,4.47824,2.70682,1.65596,0.801525,0.0581139,-1.31313,0,
28,1981-10-28,5.95842,7.26744,7.50299,7.10259,1.9306,3.30443,10.7777,8.22507,3.38819,2.7911,4.19572,8.01415,6.82546,7.85467,7.54597,4.48795,3.07457,2.68989,2.11469,1.45675,0.766699,0.310585,0,
29,1981-10-29,6.04946,8.52388,7.14473,8.34993,3.19229,4.95301,10.6038,9.91257,4.34518,3.99819,5.40174,10.1796,8.25334,7.62791,7.0869,4.84286,4.61385,4.42757,3.77989,3.073,2.36987,1.7528,0,
30,1981-10-30,3.18533,5.7156,4.30545,5.53771,-1.88712,2.29777,4.88211,6.67739,1.56367,-0.228967,1.17463,6.62863,5.65358,4.96001,4.47932,2.16535,1.15686,0.191357,-0.702823,-1.48804,-2.18903,-3.50805,0,
31,1981-10-31,1.51927,4.13272,2.48873,3.96313,-4.31777,1.04695,4.63446,5.19853,1.21997,-2.60291,-1.1989,5.11991,4.02725,3.49083,2.63808,0.907938,-0.343037,-1.83275,-2.8438,-3.68989,-4.42033,-5.60566,0,
32,1981-11-01,5.50235,6.65402,6.25209,6.55495,-1.93065,5.42175,9.54739,7.12743,5.81704,0.0602386,1.45829,7.38265,6.3245,6.93933,6.58301,5.22069,3.6265,1.40636,0.18561,-0.706351,-1.31554,-3.47574,0,
33,1981-11-02,10.9012,11.7913,11.5899,11.7065,3.15071,10.4242,14.4927,12.2161,12.3262,4.5493,5.94436,11.9218,11.5078,12.5967,12.2533,10.1813,8.49259,6.32759,5.14173,4.30793,3.74717,1.72455,0,
34,1981-11-03,8.96969,10.8334,9.32506,10.7378,2.44057,8.36158,13.3956,11.34,10.7764,3.60433,4.99095,11.5372,10.5739,11.055,10.1188,7.79392,6.99443,5.73965,4.71064,3.93264,3.65008,0.921231,0,
35,1981-11-04,8.06212,9.77098,8.02182,9.71097,1.6298,6.90642,11.039,10.7291,9.44988,4.46475,5.85871,10.4413,9.49151,10.1466,9.18185,6.52485,5.85927,5.16422,4.25707,3.61424,3.25334,0.00319532,0,
36,1981-11-05,3.52459,6.60438,3.72871,6.47533,-1.17999,5.2656,7.85944,8.54142,5.51542,1.73464,3.13861,7.82614,6.62761,5.49953,3.7112,3.47295,3.12553,1.96853,1.01682,0.235844,-0.374401,-1.86072,0,
37,1981-11-06,1.57884,2.80259,3.04584,2.64674,-1.62795,2.06676,4.67311,3.32466,1.22668,0.0608848,1.4644,3.30541,2.59294,2.84066,2.67014,0.739833,0.493109,-0.185837,-0.871053,-1.58927,-2.10966,-3.43718,0,
38,1981-11-07,2.99536,3.93807,4.18617,3.81343,-1.46888,2.67796,4.85816,4.54356,2.6826,-0.019692,1.38623,4.49337,3.57382,4.44514,4.29467,1.99153,1.23306,0.0774084,-0.727697,-1.60378,-2.33153,-3.51772,0,
39,1981-11-08,2.31611,3.67675,3.16785,3.56227,-1.97085,3.72077,8.08366,4.51526,1.82154,-0.131743,1.26474,4.74094,3.50092,3.14504,3.02924,1.59287,0.991697,0.260336,-0.559467,-1.37218,-1.67191,-3.76958,0,
40,1981-11-09,2.1919,1.79295,4.05123,1.66738,-1.61933,1.92355,5.33904,3.31071,2.04132,-0.144207,1.26105,2.84525,1.28127,1.96865,3.09338,2.20438,1.34916,0.194012,-0.562835,-1.37251,-2.12773,-3.16863,0,
41,1981-11-10,5.54657,4.72774,6.81625,4.66216,0.544737,7.21216,8.01376,4.23075,3.83468,2.13916,3.53976,4.89751,4.31556,5.67529,6.38606,5.54043,4.3106,2.98828,2.09969,1.2267,0.581615,-0.819302,0,
42,1981-11-11,3.87842,4.22973,5.30404,4.10919,1.18915,4.444,6.24873,5.3052,5.25419,2.31941,3.72673,5.27698,3.93802,3.80172,4.7334,3.6365,3.12083,1.83026,1.17393,0.335946,-0.346353,-0.675009,0,
43,1981-11-12,6.53587,6.29087,8.66906,6.13896,2.4808,8.29339,11.0816,6.27922,5.06178,4.60297,6.00406,6.36753,6.05834,6.72897,7.45039,6.01099,5.94246,5.34093,4.47956,3.66714,3.02605,1.05813,0,
44,1981-11-13,8.39728,8.63968,9.43483,8.55245,2.2373,8.97187,12.6252,9.34937,7.35884,3.81789,5.2188,8.98942,8.31956,9.19138,9.31697,8.31195,7.16615,5.34088,4.21097,3.32181,2.58947,0.761085,0,
45,1981-11-14,4.40891,7.81299,4.13888,7.70774,-1.38639,5.06229,8.99195,9.58671,4.98804,0.657036,2.05967,9.37818,7.75906,6.58863,5.00604,3.83077,3.39766,1.5378,0.41825,-0.475144,-1.18208,-2.98964,0,
46,1981-11-15,2.83785,5.19051,3.16268,5.07918,-3.73726,1.52115,7.81685,5.81981,4.8238,-1.83171,-0.426686,6.40545,4.94391,4.69702,4.13922,2.36185,0.322674,-1.45025,-2.36711,-3.20339,-3.9355,-5.20653,0,
47,1981-11-16,2.00398,4.10392,2.62391,3.97965,-4.42144,1.15926,6.31026,5.57478,2.56221,-3.03973,-1.63382,4.97259,3.91165,3.8557,3.19082,1.53385,-0.243023,-2.1617,-3.22283,-4.13864,-4.94089,-5.84712,0,
48,1981-11-17,3.12672,4.73502,3.20606,4.66968,-2.63436,2.64221,7.21526,5.86148,4.49565,-1.28818,0.117938,6.06609,4.47372,4.13454,4.06641,2.83961,1.42904,-0.436107,-1.4884,-2.39955,-3.22446,-4.39541,0,
49,1981-11-18,0.172777,3.29443,-0.915491,3.26135,-3.84374,-0.337935,5.98493,5.69625,4.54347,-2.80161,-1.39431,5.70405,3.19584,1.20947,0.500448,0.0887348,-1.1233,-2.47313,-3.30559,-4.14937,-4.98261,-5.65686,0,
50,1981-11-19,-3.03014,-0.794975,-2.47845,-0.919082,-3.62146,-4.13034,0.980386,0.421779,-2.0316,-1.74786,-0.335271,0.471581,-0.852288,-1.8814,-2.73656,-3.5244,-3.47578,-2.90376,-3.31786,-3.97607,-4.66248,-4.98794,0,
51,1981-11-20,-3.26693,-3.15625,-2.13421,-3.2458,-4.76369,-2.65806,-0.616278,-2.62729,-3.93994,-2.91737,-1.50351,-2.52959,-3.3665,-3.35656,-2.90134,-3.04837,-3.0956,-3.54224,-4.18636,-5.04931,-5.97932,-6.15987,0,
52,1981-11-21,-0.0290553,-0.10052,0.612694,-0.146305,-4.63901,0.540453,3.44984,1.60038,1.11196,-3.02676,-1.61951,0.925769,-0.579837,0.146752,0.667476,0.153792,-0.79901,-2.4295,-3.43672,-4.34174,-5.16921,-6.12973,0,
53,1981-11-22,-1.44312,-2.51126,0.115269,-2.58943,-2.80759,1.4287,1.96475,-0.688335,-1.59707,-0.790468,0.615291,-1.01868,-3.026,-2.77544,-1.55981,-0.832478,-0.443785,-0.62706,-1.33844,-2.14162,-2.85545,-4.08465,0,
54,1981-11-23,0.861101,1.36093,1.49243,1.29485,-3.93753,1.10287,4.80644,2.25919,1.11601,-2.23591,-0.828549,2.3096,1.06533,1.15784,1.64111,0.839069,-0.281839,-1.78147,-2.7678,-3.65335,-4.46912,-5.44329,0,
55,1981-11-24,-1.82864,-1.34875,-1.38899,-1.39963,-6.07406,-1.29585,2.50416,2.09781,-0.134117,-4.23873,-2.83029,0.795172,-2.05893,-1.47348,-1.3995,-1.58722,-2.53835,-4.04056,-4.9864,-5.85988,-6.66353,-7.52264,0,
56,1981-11-25,-4.09511,-1.68303,-4.48332,-1.74275,-6.00288,-4.48783,0.174768,-0.162264,-1.2833,-4.72908,-3.31707,-0.165664,-1.65814,-3.20025,-3.75543,-4.72928,-5.2252,-5.63616,-6.17075,-6.96565,-7.76475,-7.65134,0,
57,1981-11-26,-6.0728,-3.84042,-6.68583,-3.87654,-9.7191,-6.61923,-2.54533,-1.89281,-5.18269,-8.10945,-6.69873,-2.16486,-3.88551,-5.39847,-5.57169,-6.59082,-7.10656,-8.13154,-8.94119,-9.80905,-10.7111,-11.5753,0,
58,1981-11-27,-8.73866,-6.96794,-7.62244,-7.11751,-8.59557,-6.80911,-6.18651,-3.95756,-7.85486,-7.71913,-6.3027,-4.35146,-7.36593,-8.61024,-8.73864,-8.34366,-8.16455,-8.66904,-9.16824,-10.0794,-11.0971,-10.5985,0,
59,1981-11-28,-8.93963,-7.17706,-7.19555,-7.3737,-11.0685,-6.90684,-5.45481,-4.12222,-8.2394,-10.1294,-8.72387,-4.77705,-7.51669,-8.90864,-8.49193,-8.77208,-8.53075,-9.4051,-10.2458,-11.1072,-11.9754,-13.1299,0,
60,1981-11-29,-8.59365,-6.16842,-7.57647,-6.33467,-12.8189,-8.58725,-3.34431,-3.99096,-7.67978,-11.3193,-9.91288,-4.18256,-6.43577,-7.47325,-7.69447,-9.0199,-10.0233,-11.2862,-12.0617,-12.9439,-13.7152,-14.3505,0,
61,1981-11-30,-4.47184,-4.71816,-3.53975,-4.7794,-10.0105,-4.50772,0.373018,-4.16949,-2.59798,-8.43613,-7.03109,-4.00428,-4.99431,-4.83683,-3.47929,-4.52988,-6.08313,-7.90247,-8.819,-9.71941,-10.4762,-11.4796,0,
62,1981-12-01,-3.83847,-2.30643,-3.0387,-2.42331,-9.40848,-3.97519,-0.681075,0.15817,-3.37262,-7.75055,-6.34371,-0.507467,-2.79639,-2.74653,-2.80363,-4.10516,-5.55577,-7.36269,-8.36001,-9.25057,-10.0351,-11.001,0,
63,1981-12-02,-2.61514,-3.42323,-1.33386,-3.49008,-7.41254,-1.67578,0.586778,-4.16286,-2.99772,-5.866,-4.46021,-3.27255,-3.8253,-2.53787,-1.79953,-2.39564,-3.35299,-5.07215,-6.11814,-7.02226,-7.82517,-8.91902,0,
64,1981-12-03,-0.751587,-0.494635,0.531918,-0.600963,-5.52264,0.369599,1.87654,1.45218,-1.12855,-4.07652,-2.67161,0.736868,-1.01098,-0.359456,-0.0722845,-0.383837,-1.3275,-3.09129,-4.17202,-5.08546,-5.89111,-7.19038,0,
65,1981-12-04,-4.4232,-2.23179,-3.3136,-2.39638,-9.51036,-4.54009,-0.89337,-0.359589,-4.54594,-8.39644,-6.98862,-0.666556,-2.51799,-3.05513,-3.35814,-4.631,-6.01324,-7.77448,-8.78716,-9.70925,-10.5607,-11.3495,0,
66,1981-12-05,-1.88239,-2.55715,-0.537031,-2.63377,-5.64839,-1.25106,1.78986,-0.385793,-0.855781,-4.42439,-3.01664,-0.845849,-3.33613,-2.21075,-1.15871,-1.7649,-2.51676,-3.93244,-4.87955,-5.77446,-6.63625,-7.71611,0,
67,1981-12-06,0.243863,-1.06977,2.41953,-1.18546,-3.80812,1.63922,0.89425,0.600294,0.013971,-1.49349,-0.0898178,0.0245375,-1.82952,-0.144262,1.09349,-0.31585,-0.243848,-0.762122,-1.67473,-2.49294,-3.23582,-5.00394,0,
68,1981-12-07,2.46772,4.46789,2.46483,4.3943,-2.45045,1.23837,7.76746,7.47825,5.9333,-0.789722,0.616382,6.76264,3.97209,3.72387,3.12355,1.8369,0.650274,-0.358845,-1.22353,-2.02086,-2.79281,-3.90318,0,
69,1981-12-08,-1.3493,-0.773601,-1.57113,-0.778107,-4.8425,-0.828321,1.15816,0.950495,1.02929,-3.75763,-2.34919,1.07223,-1.24305,-1.18616,-1.23293,-1.22685,-2.08002,-3.42958,-4.30017,-5.18156,-6.05741,-7.17544,0,
70,1981-12-09,-2.16364,-2.18512,-1.52409,-2.23259,-6.24576,-1.77396,0.47696,-0.597681,-1.42623,-4.66798,-3.25972,-0.610218,-2.85781,-1.90605,-1.45336,-2.17144,-3.07179,-4.4116,-5.33584,-6.19395,-7.01438,-7.77191,0,
71,1981-12-10,-2.13663,-2.92727,-0.682497,-3.00781,-1.61557,0.312036,0.549615,-0.812346,0.271691,-0.152488,1.25995,-0.982308,-3.32858,-4.25847,-2.39719,-0.797586,0.051456,-0.640257,-1.23495,-2.06927,-2.94971,-3.25481,0,
72,1981-12-11,2.77116,4.00364,3.13723,3.93054,-2.72039,2.43347,9.40503,5.80962,7.35063,-1.25272,0.152835,5.89334,3.5409,3.37195,3.56912,2.79019,1.28585,-0.557003,-1.54875,-2.41872,-3.21481,-4.28886,0,
73,1981-12-12,-3.40098,-1.13545,-2.66373,-1.27468,-8.45537,-3.36625,0.615548,1.82779,-2.57956,-6.74133,-5.33325,1.40748,-1.64548,-2.27988,-2.55965,-3.59327,-4.75681,-6.40632,-7.38768,-8.27009,-9.09218,-9.92895,0,
74,1981-12-13,-8.60251,-6.20855,-7.75175,-6.36109,-10.6697,-7.97331,-4.21022,-2.73442,-6.97175,-9.41212,-8.00285,-3.73847,-6.58265,-7.71892,-8.10801,-8.80038,-8.93323,-9.6654,-10.3426,-11.1309,-11.967,-12.5201,0,
75,1981-12-14,-12.8064,-12.4115,-10.9407,-12.5669,-13.3403,-9.26108,-11.4149,-8.14701,-11.4214,-11.6613,-10.2542,-8.87578,-13.2028,-14.1266,-12.9645,-11.8899,-10.9163,-11.3996,-12.1496,-12.9635,-13.7829,-15.0257,0,
76,1981-12-15,-9.19215,-11.9607,-8.41445,-11.9172,-9.01685,-7.61033,-8.49766,-10.2408,-8.02806,-7.42805,-6.01925,-10.8934,-12.6458,-11.4268,-9.30167,-8.27362,-8.01189,-8.01946,-8.47158,-9.14711,-9.87476,-10.2521,0,
77,1981-12-16,-10.363,-12.7035,-9.45712,-12.6855,-9.21533,-6.48255,-9.58672,-11.0426,-6.4626,-7.46678,-6.05485,-11.874,-13.2418,-12.3124,-10.8697,-8.82369,-8.33061,-8.58103,-8.99396,-9.71665,-10.4708,-10.6888,0,
78,1981-12-17,-8.05207,-11.1931,-6.36142,-11.2048,-9.10281,-5.01386,-9.63038,-11.1518,-9.5801,-7.60573,-6.19812,-11.1254,-11.7461,-10.0632,-7.8053,-7.26426,-6.91546,-7.50891,-8.24395,-9.08689,-9.8942,-10.6305,0,
79,1981-12-18,-11.7104,-9.6905,-10.8241,-9.83191,-9.96246,-10.4657,-7.43161,-6.9415,-7.86086,-8.99147,-7.58243,-7.20351,-9.82211,-12.1375,-12.0152,-10.9549,-10.1919,-10.0042,-10.1954,-10.7173,-11.4791,-11.7073,0,
80,1981-12-19,-8.30651,-11.308,-5.19233,-11.4323,-6.70968,-4.57783,-10.8243,-11.5098,-11.8696,-5.4438,-4.0364,-10.8301,-11.7809,-11.1943,-7.93126,-7.32881,-6.23402,-6.21201,-6.65007,-7.47135,-8.19954,-8.80423,0,
81,1981-12-20,-1.19716,-4.67272,0.556837,-4.67681,-2.44919,2.61691,-6.04771,-7.35573,-4.30481,-0.800789,0.602878,-5.66898,-5.10502,-2.61898,-1.07514,-1.04868,0.812501,0.115671,-0.806531,-1.70531,-2.45857,-4.0015,0,
82,1981-12-21,-1.31799,0.753638,-1.14948,0.664477,-6.53129,-1.70226,2.15612,2.88945,0.0299295,-4.98825,-3.5813,2.23542,0.549783,-0.164325,-0.486033,-1.5592,-2.79492,-4.40961,-5.40663,-6.28969,-7.11523,-8.11883,0,
83,1981-12-22,-7.23981,-4.91699,-7.68011,-4.96948,-9.55479,-7.36037,-4.62524,-3.8158,-6.07134,-8.23741,-6.82908,-3.85919,-4.95287,-5.72141,-6.96186,-7.70055,-7.74123,-8.34802,-9.04921,-9.83673,-10.6149,-11.0363,0,
84,1981-12-23,-8.40788,-6.35026,-8.01072,-6.45615,-11.7532,-8.18463,-6.10078,-4.9159,-8.42593,-10.4984,-9.08953,-4.99198,-6.4781,-7.40913,-7.77912,-8.50795,-9.2441,-10.3275,-11.1796,-12.0594,-12.8828,-13.384,0,
85,1981-12-24,-10.4822,-7.3458,-11.2407,-7.4043,-14.1999,-11.8763,-6.05233,-5.05474,-8.61054,-13.665,-12.2529,-5.16796,-7.6304,-8.46774,-9.9398,-11.1131,-12.2451,-13.5637,-14.3298,-15.2032,-16.1724,-16.372,0,
86,1981-12-25,-7.76612,-7.18455,-6.63089,-7.29167,-11.581,-7.23253,-3.01992,-4.31084,-7.72592,-10.5369,-9.13088,-5.37409,-7.70982,-7.67738,-6.88447,-7.89219,-8.95382,-10.2474,-11.0598,-11.925,-12.6824,-13.2367,0,
87,1981-12-26,-5.82312,-4.96175,-5.45853,-5.02104,-9.52248,-5.59198,-1.48389,-4.96324,-4.65729,-8.05586,-6.64687,-4.55867,-5.07832,-5.05348,-5.08776,-6.06292,-6.80903,-8.08327,-8.89862,-9.80494,-10.6371,-11.0922,0,
88,1981-12-27,-6.75809,-6.97603,-6.3349,-6.99992,-10.7133,-7.33547,-5.06144,-6.07225,-6.84783,-9.49786,-8.08442,-5.73492,-7.48951,-6.88052,-5.74799,-7.12239,-8.49484,-9.85972,-10.6221,-11.529,-12.438,-12.3,0,
