,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,month,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
4899,1995-02,0,21.487,201.703,5.47467,0,1.05634,0,0.375425,0,0,0,3.75359,13.6816,61.759,21.6267,0,0,0,0,0,0,0,0,
4930,1995-03,0,21.4844,201.494,5.48798,0,0.571352,0.019714,0.518797,0,0,0,3.81416,13.6821,61.6975,21.5714,0,0,0,0,0,0,0,0,
4960,1995-04,0,21.6461,200.683,5.70481,0,0.168594,0.120182,0.651087,0,0,0,4.12968,13.9039,61.5073,21.5225,0,0,0,0,0,0,0,0,
4991,1995-05,0,21.9716,205.519,5.65354,0,0.776603,2.28475e-05,0.0348453,0,0,0,3.85453,13.9824,62.9596,22.4905,0,0,0,0,0,0,0,0,
5021,1995-06,0,22.4617,206.013,6.08819,0,0.361392,0.174275,0.137684,0,0,0,3.9467,14.4757,63.8924,22.6704,0,0,0,0,0,0,0,0,
5052,1995-07,0,23.344,205.649,6.96547,0,0.194734,0.166201,0.0705659,0,0,0,4.11967,15.5894,64.9779,22.6122,0,0,0,0,0,0,0,0,
5083,1995-08,0,22.5739,204.126,6.33863,0,0.000567425,0,0.0376904,0,0,0,3.91246,14.5207,64.555,22.4414,0,0,0,0,0,0,0,0,
5113,1995-09,0,22.0018,201.46,5.98883,0,0.0137876,0,0.121521,0,0,0,3.87869,14.0184,63.1746,22.125,0,0,0,0,0,0,0,0,
5144,1995-10,0,22.2011,203.163,6.05228,0,0.217678,0.00796526,0.601345,0,0,0,4.03416,14.1584,63.668,22.1114,0,0,0,0,0,0,0,0,
5174,1995-11,0,22.2234,203.462,6.05124,0,1.12668,0.0111171,0.573934,0,0,0,4.02988,14.1829,63.6969,22.1515,0,0,0,0,0,0,0,0,
5205,1995-12,0,22.3313,203.987,6.11547,0,1.31665,0.06983,0.78772,0,0,0,4.10623,14.2597,63.9157,22.2457,0,0,0,0,0,0,0,0,
5236,1996-01,0,22.4293,204.685,6.15721,0,1.40012,0.252663,0.9722,0,0,0,4.15218,14.3312,64.1599,22.2889,0,0,0,0,0,0,0,0,
5265,1996-02,0,22.7011,206.185,6.3058,0,1.4912,0.642598,1.19084,0,0,0,4.37083,14.543,64.6324,22.4947,0,0,0,0,0,0,0,0,
5296,1996-03,0,22.9384,206.575,6.50487,0,0.965105,0.503997,0.625718,0,0,0,4.38677,14.8631,64.8342,22.5834,0,0,0,0,0,0,0,0,
5326,1996-04,0,23.3614,206.127,6.94615,0,0.553432,0.152998,0.178478,0,0,0,4.3661,15.5692,64.8529,22.6054,0,0,0,0,0,0,0,0,
5357,1996-05,0,23.3243,204.305,7.04781,0,0.404747,0.175491,0.43807,0,0,0,4.44736,15.7061,64.111,22.5041,0,0,0,0,0,0,0,0,
5387,1996-06,0,22.614,201.622,6.5662,0,0.242656,0.00904693,0.105111,0,0,0,4.18199,15.0683,62.6074,22.3237,0,0,0,0,0,0,0,0,
5418,1996-07,0,21.7296,199.367,5.88454,0,0.0116509,0,0,0,0,0,3.88062,14.0744,61.3811,22.1299,0,0,0,0,0,0,0,0,
5449,1996-08,0,20.7879,192.486,5.49686,0,0,0,0,0,0,0,3.69923,13.4114,58.7994,21.404,0,0,0,0,0,0,0,0,
5479,1996-09,0,20.7617,191.697,5.53117,0,0.479456,0,0.524096,0,0,0,3.74862,13.4664,58.4791,21.2422,0,0,0,0,0,0,0,0,
5510,1996-10,0,21.2785,196.473,5.66847,0,0.185707,0,0.209332,0,0,0,3.76554,13.8485,59.9799,21.553,0,0,0,0,0,0,0,0,
5540,1996-11,0,21.195,196.277,5.60284,0,0.11182,0,0.0382676,0,0,0,3.71472,13.7588,59.8749,21.5385,0,0,0,0,0,0,0,0,
5571,1996-12,0,21.1757,196.228,5.58803,0,0.0691114,0,0,0,0,0,3.69884,13.7471,59.8453,21.4961,0,0,0,0,0,0,0,0,
5602,1997-01,0,21.5258,198.732,5.73622,0,0.883233,0.196485,1.08047,0,0,0,3.91638,13.9511,60.8244,21.6646,0,0,0,0,0,0,0,0,
5630,1997-02,0,21.898,202.3,5.82553,0,0.759629,0.271212,0.582931,0,0,0,3.94543,14.1703,62.1081,21.836,0,0,0,0,0,0,0,0,
5661,1997-03,0,22.4773,204.261,6.23545,0,0.671735,0.282781,0.405092,0,0,0,4.16279,14.7801,62.8913,22.225,0,0,0,0,0,0,0,0,
5691,1997-04,0,23.0141,205.209,6.6809,0,0.769866,0.0871683,0.471466,0,0,0,4.36913,15.4631,63.2074,22.5691,0,0,0,0,0,0,0,0,
5722,1997-05,0,22.5312,203.49,6.34548,0,0.351397,0.0251928,0.124499,0,0,0,4.03547,14.9963,62.4971,22.4302,0,0,0,0,0,0,0,0,
5752,1997-06,0,22.763,205.599,6.40959,0,0.189211,0.0264962,0.0479646,0,0,0,3.90118,15.1505,63.3724,22.6288,0,0,0,0,0,0,0,0,
5783,1997-07,0,22.1621,202.849,6.03837,0,0.13778,0.0088076,0.0555436,0,0,0,3.84244,14.5297,62.2182,22.4073,0,0,0,0,0,0,0,0,
5814,1997-08,0,21.3061,198.126,5.57032,0,0.121387,0,0.087125,0,0,0,3.75593,13.7665,60.2816,21.851,0,0,0,0,0,0,0,0,
5844,1997-09,0,20.9827,195.357,5.46785,0,0,0,0.0746955,0,0,0,3.79437,13.5373,59.3179,21.5249,0,0,0,0,0,0,0,0,
5875,1997-10,0,20.7666,193.066,5.4325,0,0,0,0.334359,0,0,0,3.8057,13.4066,58.6214,21.2903,0,0,0,0,0,0,0,0,
5905,1997-11,0,20.8191,193.206,5.47253,0,0.0287193,0.000485182,0.941661,0,0,0,3.87932,13.4429,58.7419,21.2334,0,0,0,0,0,0,0,0,
5936,1997-12,0,20.8085,192.96,5.48098,0,0.104095,0.000592895,0.552828,0,0,0,3.85964,13.4612,58.6928,21.1346,0,0,0,0,0,0,0,0,
5967,1998-01,0,20.8408,193.435,5.47621,0,0.185371,0.00289392,0.292547,0,0,0,3.80464,13.481,58.832,21.2247,0,0,0,0,0,0,0,0,
5995,1998-02,0,20.8761,193.705,5.48984,0,0.0273081,0.00706973,0.492497,0,0,0,3.8401,13.5015,58.975,21.1272,0,0,0,0,0,0,0,0,
6026,1998-03,0,20.9959,194.543,5.54192,0,0.379579,0.0127373,0.378972,0,0,0,3.88993,13.5927,59.3072,21.1049,0,0,0,0,0,0,0,0,
6056,1998-04,0,21.5876,201.645,5.57592,0,0.793108,3.51725e-05,0.205926,0,0,0,3.83465,13.8414,61.4892,22.003,0,0,0,0,0,0,0,0,
6087,1998-05,0,21.3012,199.456,5.46528,0,0.189205,0,0.00980118,0,0,0,3.72196,13.646,60.762,21.7638,0,0,0,0,0,0,0,0,
6117,1998-06,0,21.4918,201.444,5.49882,0,0.594665,0.0558548,0.222237,0,0,0,3.72577,13.7429,61.5278,21.7751,0,0,0,0,0,0,0,0,
6148,1998-07,0,22.4539,203.772,6.24974,0,0.0942078,0.0813798,0.0243913,0,0,0,3.9292,15.0927,62.102,21.9327,0,0,0,0,0,0,0,0,
6179,1998-08,0,21.2745,197.957,5.55267,0,0,0,0.0186906,0,0,0,3.70572,13.8415,60.1877,21.3018,0,0,0,0,0,0,0,0,
6209,1998-09,0,20.5662,191.737,5.33982,0,0.0130478,0,0.0100842,0,0,0,3.60082,13.3358,58.3102,20.6075,0,0,0,0,0,0,0,0,
6240,1998-10,0,20.5136,190.252,5.40125,0,0.0208565,0,0.545329,0,0,0,3.78012,13.3327,57.9383,20.3368,0,0,0,0,0,0,0,0,
6270,1998-11,0,20.7783,190.003,5.67502,0,0.0490493,0.000373139,1.25376,0,0,0,4.23864,13.6323,57.8836,20.3271,0,0,0,0,0,0,0,0,
6301,1998-12,0,20.9474,191.237,5.7447,0,1.02729,0,1.18282,0,0,0,4.27146,13.7654,58.3185,20.4181,0,0,0,0,0,0,0,0,
6332,1999-01,0,20.9837,192.334,5.69684,0,1.25919,0,0.58159,0,0,0,4.18161,13.7384,58.7223,20.442,0,0,0,0,0,0,0,0,
6360,1999-02,0,21.002,192.969,5.66661,0,0.469036,0.185254,0.532153,0,0,0,4.06708,13.7641,58.9555,20.2992,0,0,0,0,0,0,0,0,
6391,1999-03,0,21.8901,195.748,6.31226,0,0.398088,0.455867,0.476027,0,0,0,4.56112,14.6933,60.2024,20.4764,0,0,0,0,0,0,0,0,
6421,1999-04,0,22.9828,197.025,7.26827,0,0.431964,0.212978,0.480474,0,0,0,4.77436,16.2109,60.9149,20.6845,0,0,0,0,0,0,0,0,
6452,1999-05,0,24.5307,201.836,8.39607,0,0.466997,0.202224,0.344904,0,0,0,4.82172,18.1193,62.9404,21.2423,0,0,0,0,0,0,0,0,
6482,1999-06,0,25.3484,203.233,9.07814,0,0.208866,0.141748,0.161015,0,0,0,4.78933,19.2152,63.7363,21.607,0,0,0,0,0,0,0,0,
6513,1999-07,0,24.5256,201.655,8.40475,0,0.0176381,0,0.04617,0,0,0,4.43397,18.2437,62.8554,21.4192,0,0,0,0,0,0,0,0,
6544,1999-08,0,22.82,199.141,6.95185,0,0.0788888,0,0.0838126,0,0,0,4.01342,16.0255,61.3357,21.0718,0,0,0,0,0,0,0,0,
6574,1999-09,0,21.8423,196.725,6.19249,0,0.00150719,0,0.343515,0,0,0,3.98387,14.7262,60.3725,20.7409,0,0,0,0,0,0,0,0,
6605,1999-10,0,21.7459,198.558,5.96136,0,0.863068,0,0.413385,0,0,0,3.96981,14.3984,60.9481,20.787,0,0,0,0,0,0,0,0,
6635,1999-11,0,21.7148,199.406,5.86746,0,1.17276,0,0.130228,0,0,0,3.90901,14.2787,61.2084,20.8831,0,0,0,0,0,0,0,0,
6666,1999-12,0,21.7965,200.836,5.83817,0,1.39945,0,0.794553,0,0,0,3.95495,14.2259,61.6692,21.1567,0,0,0,0,0,0,0,0,
6697,2000-01,0,21.7988,201.04,5.82498,0,0.547218,0,0.451029,0,0,0,3.96676,14.2073,61.7422,21.1392,0,0,0,0,0,0,0,0,
6726,2000-02,0,21.8233,201.329,5.82679,0,0.265715,0,0.817627,0,0,0,3.98926,14.2199,61.8267,21.1159,0,0,0,0,0,0,0,0,
6757,2000-03,0,21.9866,202.808,5.87248,0,0.00514464,0.00160596,0.298311,0,0,0,3.95249,14.3001,62.5329,21.1414,0,0,0,0,0,0,0,0,
6787,2000-04,0,22.1807,204.639,5.9213,0,0.321536,0,0.319316,0,0,0,3.94653,14.3641,63.0321,21.9315,0,0,0,0,0,0,0,0,
6818,2000-05,0,21.8066,201.008,5.83494,0,0.0198174,0,0.0924195,0,0,0,3.89104,14.1981,61.6533,21.6279,0,0,0,0,0,0,0,0,
6848,2000-06,0,21.71,197.55,6.00281,0,0.146137,0,0.196734,0,0,0,4.16718,14.3574,60.4205,21.2004,0,0,0,0,0,0,0,0,
6879,2000-07,0,21.7063,194.011,6.26629,0,0,0,0.00889304,0,0,0,4.16912,14.6994,59.4472,20.7361,0,0,0,0,0,0,0,0,
6910,2000-08,0,20.6804,186.386,5.85361,0,0,0,0.0238636,0,0,0,3.94158,13.8691,57.0809,19.8841,0,0,0,0,0,0,0,0,
6940,2000-09,0,20.6231,187.689,5.70008,0,0.420824,0,0.304983,0,0,0,3.91722,13.659,57.6401,19.6392,0,0,0,0,0,0,0,0,
6971,2000-10,0,20.5927,187.8,5.66242,0,0.510048,0,0.280308,0,0,0,3.89291,13.5991,57.743,19.5615,0,0,0,0,0,0,0,0,
7001,2000-11,0,20.5704,187.785,5.64211,0,0.221798,0,0.513576,0,0,0,3.93696,13.5447,57.738,19.5827,0,0,0,0,0,0,0,0,
7032,2000-12,0,20.6018,188.584,5.61207,0,0.0564359,0,0,0,0,0,3.85362,13.5417,58.0436,19.565,0,0,0,0,0,0,0,0,
7063,2001-01,0,20.7782,190.835,5.61201,0,0.0231036,0.00048164,0.0747103,0,0,0,3.85858,13.5907,58.8929,19.5738,0,0,0,0,0,0,0,0,
7091,2001-02,0,20.7956,191.348,5.59014,0,0,0,0,0,0,0,3.83197,13.5935,59.0621,19.4898,0,0,0,0,0,0,0,0,
7122,2001-03,0,21.0568,193.668,5.66667,0,0,0.0058576,0.257093,0,0,0,3.91246,13.7514,59.8899,19.5832,0,0,0,0,0,0,0,0,
7152,2001-04,0,21.6478,198.987,5.83451,0,0.170519,0.0020545,0.475852,0,0,0,4.03025,14.0552,61.7811,20.2596,0,0,0,0,0,0,0,0,
7183,2001-05,0,21.4071,198.861,5.61213,0,0.285178,0,0.0407657,0,0,0,3.85546,13.734,61.3077,21.0162,0,0,0,0,0,0,0,0,
7213,2001-06,0,21.4099,197.177,5.74195,0,0.355999,0,0.208068,0,0,0,3.98618,13.9175,60.6539,20.7696,0,0,0,0,0,0,0,0,
7244,2001-07,0,20.827,191.707,5.59329,0,0,0,0.00747336,0,0,0,3.8828,13.532,58.9302,20.3722,0,0,0,0,0,0,0,0,
7275,2001-08,0,20.2356,185.181,5.51608,0,0,0,0.0112682,0,0,0,3.85876,13.2159,57.0088,19.613,0,0,0,0,0,0,0,0,
7305,2001-09,0,19.6606,180.15,5.34194,0,0,0,0.0221596,0,0,0,3.73313,12.8093,55.5449,19.0033,0,0,0,0,0,0,0,0,
7336,2001-10,0,19.4182,177.968,5.27308,0,0,0,0.264053,0,0,0,3.70626,12.6349,54.912,18.7353,0,0,0,0,0,0,0,0,
7366,2001-11,0,19.3514,177.449,5.24797,0,0.000654771,0,0.00289404,0,0,0,3.65205,12.5952,54.7779,18.6392,0,0,0,0,0,0,0,0,
7397,2001-12,0,19.3394,177.481,5.23404,0,0,0,0.460267,0,0,0,3.66451,12.5712,54.7806,18.6311,0,0,0,0,0,0,0,0,
7428,2002-01,0,19.5482,179.268,5.30028,0,0.077441,0,1.14132,0,0,0,3.81977,12.6836,55.3966,18.6734,0,0,0,0,0,0,0,0,
7456,2002-02,0,19.6473,180.596,5.29546,0,0.0299478,0,0.802474,0,0,0,3.77101,12.7407,55.8581,18.6318,0,0,0,0,0,0,0,0,
7487,2002-03,0,19.8233,182.519,5.31997,0,0.0379211,0,0.542925,0,0,0,3.75111,12.8291,56.6227,18.5953,0,0,0,0,0,0,0,0,
7517,2002-04,0,20.5242,189.465,5.47082,0,0.694453,0.001519,0.205283,0,0,0,3.78154,13.2318,58.8237,19.448,0,0,0,0,0,0,0,0,
7548,2002-05,0,21.388,198.83,5.59612,0,0.649378,0.0074023,0.19743,0,0,0,3.8128,13.6301,61.7035,20.8435,0,0,0,0,0,0,0,0,
7578,2002-06,0,24.2344,205.61,7.82587,0,0.308369,0.217775,0.211206,0,0,0,4.17373,16.6863,66.4136,22.3672,0,0,0,0,0,0,0,0,
7609,2002-07,0,25.6278,202.552,9.39868,0,0,0.0219228,0,0,0,0,4.12493,18.7507,67.518,22.1523,0,0,0,0,0,0,0,0,
7640,2002-08,0,25.554,200.324,9.49567,0,0.000803522,0.0582536,0.151926,0,0,0,4.0309,18.7681,67.3975,21.6689,0,0,0,0,0,0,0,0,
7670,2002-09,0,25.7031,201.663,9.53819,0,0.224671,0.000437999,0.187884,0,0,0,4.00544,18.8531,68.0344,21.6103,0,0,0,0,0,0,0,0,
7701,2002-10,0,25.6647,203.642,9.35193,0,0.864777,0.000176119,0.290206,0,0,0,3.99494,18.5712,68.7624,21.6971,0,0,0,0,0,0,0,0,
7731,2002-11,0,25.6716,204.146,9.32051,0,0.848465,0.00223211,0.578244,0,0,0,4.03399,18.485,69.047,21.7147,0,0,0,0,0,0,0,0,
7762,2002-12,0,25.5646,204.342,9.20265,0,0.900484,0,0.0863915,0,0,0,3.92827,18.3511,69.0072,21.7367,0,0,0,0,0,0,0,0,
7793,2003-01,0,25.558,204.687,9.17025,0,1.13833,0,0.498627,0,0,0,3.97916,18.2915,69.0831,21.7965,0,0,0,0,0,0,0,0,
7821,2003-02,0,25.4599,204.412,9.09659,0,0.792277,0.000896527,0,0,0,0,3.90806,18.1832,69.0369,21.6805,0,0,0,0,0,0,0,0,
7852,2003-03,0,25.7039,204.942,9.29159,0,0.725779,0.08378,0.385123,0,0,0,4.04739,18.4166,69.4372,21.7559,0,0,0,0,0,0,0,0,
7882,2003-04,0,26.2054,205.504,9.73218,0,0.691754,0.0889733,0.292471,0,0,0,4.12384,19.007,69.9857,22.1825,0,0,0,0,0,0,0,0,
7913,2003-05,0,26.8931,205.502,10.3946,0,0.366539,0.162956,0.282628,0,0,0,4.2689,19.9252,70.583,22.2512,0,0,0,0,0,0,0,0,
7943,2003-06,0,26.265,202.592,10.0093,0,0.0202973,0,0.163673,0,0,0,4.06679,19.3083,69.4805,21.9373,0,0,0,0,0,0,0,0,
7974,2003-07,0,24.3902,196.271,8.68062,0,0,0,0.00565067,0,0,0,3.86286,17.3206,66.072,21.2656,0,0,0,0,0,0,0,0,
8005,2003-08,0,21.7936,187.832,6.81662,0,0,0,0,0,0,0,3.68993,14.6533,60.944,20.286,0,0,0,0,0,0,0,0,
8035,2003-09,0,20.7049,184.583,6.01321,0,0.0147529,0,0.237465,0,0,0,3.66482,13.6406,58.4396,19.7375,0,0,0,0,0,0,0,0,
8066,2003-10,0,20.5886,184.609,5.89928,0,0,0.000469204,0.350993,0,0,0,3.71174,13.5558,58.1162,19.5163,0,0,0,0,0,0,0,0,
8096,2003-11,0,20.7249,185.828,5.93852,0,0.101165,0.0088479,0.731885,0,0,0,3.89787,13.6358,58.3575,19.6073,0,0,0,0,0,0,0,0,
8127,2003-12,0,21.0689,190.952,5.88325,0,1.10437,0.00140493,0.210086,0,0,0,3.78653,13.7534,60.049,19.6936,0,0,0,0,0,0,0,0,
8158,2004-01,0,21.1813,192.56,5.87009,0,1.03097,0.00600092,0.0110577,0,0,0,3.75068,13.7571,60.7007,19.7623,0,0,0,0,0,0,0,0,
8187,2004-02,0,21.2318,193.397,5.85565,0,0.449555,0,0,0,0,0,3.73115,13.7634,61.0259,19.7108,0,0,0,0,0,0,0,0,
8218,2004-03,0,21.5219,194.905,6.02126,0,0.788591,0.149753,0.441702,0,0,0,4.00932,13.9311,61.6199,20.0417,0,0,0,0,0,0,0,0,
8248,2004-04,0,21.9719,192.683,6.62223,0,0.425725,0.0025599,0.0485657,0,0,0,4.18059,14.8341,60.9125,19.989,0,0,0,0,0,0,0,0,
8279,2004-05,0,22.2097,194.797,6.69178,0,0.528272,0.104028,0.366901,0,0,0,4.2305,15.0088,61.5206,20.1979,0,0,0,0,0,0,0,0,
8309,2004-06,0,23.5875,201.103,7.54295,0,0.0352057,0.0911655,0.104582,0,0,0,4.32354,16.541,63.7736,20.8257,0,0,0,0,0,0,0,0,
8340,2004-07,0,23.3125,198.681,7.46083,0,0.0340212,0,0.0569958,0,0,0,4.22856,16.4662,62.7346,20.4648,0,0,0,0,0,0,0,0,
8371,2004-08,0,22.4941,195.046,6.94687,0,0.181892,0,0.0612414,0,0,0,4.0722,15.6058,61.4541,19.8877,0,0,0,0,0,0,0,0,
8401,2004-09,0,22.2551,196.12,6.63568,0,0.0677756,0,0.106475,0,0,0,3.95983,15.166,61.7773,19.8022,0,0,0,0,0,0,0,0,
8432,2004-10,0,22.0809,196.248,6.4583,0,0.423633,0,0.389138,0,0,0,3.96216,14.8997,61.7291,19.7236,0,0,0,0,0,0,0,0,
8462,2004-11,0,22.0801,197.457,6.36627,0,0.99011,0,0.220137,0,0,0,3.91194,14.8004,62.1193,19.7492,0,0,0,0,0,0,0,0,
8493,2004-12,0,22.1217,197.851,6.3766,0,1.47941,0.000538037,0.702622,0,0,0,4.00513,14.7704,62.3088,19.834,0,0,0,0,0,0,0,0,
8524,2005-01,0,22.2119,198.517,6.4132,0,1.31204,0.0284092,0.525292,0,0,0,3.97791,14.8186,62.6712,19.8902,0,0,0,0,0,0,0,0,
8552,2005-02,0,22.2574,199.322,6.39629,0,0.512431,0,0.0678691,0,0,0,3.92539,14.8231,62.9423,19.9717,0,0,0,0,0,0,0,0,
8583,2005-03,0,22.2388,199.47,6.36721,0,0.817934,0.000365505,0.195492,0,0,0,3.91083,14.802,62.8929,20.0323,0,0,0,0,0,0,0,0,
8613,2005-04,0,22.4525,200.236,6.51524,0,0.767763,0,0.177385,0,0,0,3.93557,14.9965,63.3657,20.1575,0,0,0,0,0,0,0,0,
8644,2005-05,0,22.0213,198.051,6.26484,0,0.223893,0,0.0147579,0,0,0,3.81519,14.6118,62.426,19.989,0,0,0,0,0,0,0,0,
8674,2005-06,0,23.2072,205.54,6.84187,0,0.53371,0.0910662,0.203437,0,0,0,3.86845,15.5458,64.8298,22.2494,0,0,0,0,0,0,0,0,
8705,2005-07,0,22.9145,203.731,6.69652,0,0.019226,0,0.00143737,0,0,0,3.72367,15.1746,64.5237,22.3803,0,0,0,0,0,0,0,0,
8736,2005-08,0,21.9053,201.204,5.91515,0,0.0845679,0,0.033382,0,0,0,3.56072,14.1244,62.7198,21.9521,0,0,0,0,0,0,0,0,
8766,2005-09,0,22.0219,205.537,5.70058,0,0.390761,0,0.103336,0,0,0,3.50853,14.0407,63.519,22.4036,0,0,0,0,0,0,0,0,
8797,2005-10,0,22.0887,206.431,5.69741,0,0.807302,0,0.448356,0,0,0,3.58124,14.0431,63.6787,22.6546,0,0,0,0,0,0,0,0,
8827,2005-11,0,22.087,206.182,5.71461,0,0.822986,0,0.742661,0,0,0,3.63741,14.0398,63.5999,22.6772,0,0,0,0,0,0,0,0,
8858,2005-12,0,22.1355,206.361,5.7478,0,1.1525,0.00173409,1.14223,0,0,0,3.69676,14.0582,63.7051,22.7549,0,0,0,0,0,0,0,0,
8889,2006-01,0,22.238,206.666,5.82351,0,1.31585,0.000687855,1.1886,0,0,0,3.75364,14.1333,63.9731,22.7545,0,0,0,0,0,0,0,0,
8917,2006-02,0,22.1278,206.125,5.75815,0,0.693589,0,0.56902,0,0,0,3.6249,14.0759,63.7553,22.6245,0,0,0,0,0,0,0,0,
8948,2006-03,0,22.1031,205.59,5.77479,0,0.171541,0,0.317238,0,0,0,3.65631,14.0607,63.6604,22.5592,0,0,0,0,0,0,0,0,
8978,2006-04,0,22.499,206.262,6.10531,0,0.702739,0,0.263479,0,0,0,3.82894,14.4733,64.2462,22.7012,0,0,0,0,0,0,0,0,
9009,2006-05,0,22.0933,203.759,5.90347,0,0.140896,0,0.197347,0,0,0,3.77131,14.123,63.2982,22.4582,0,0,0,0,0,0,0,0,
9039,2006-06,0,22.0548,203.684,5.87206,0,0.214635,0.00362731,0.05499,0,0,0,3.74915,14.1473,63.1379,22.2271,0,0,0,0,0,0,0,0,
9070,2006-07,0,21.4755,199.361,5.64029,0,0,0,0,0,0,0,3.596,13.765,61.5395,21.7266,0,0,0,0,0,0,0,0,
9101,2006-08,0,20.4975,192.074,5.24825,0,0,0,0.0111582,0,0,0,3.39853,13.1209,58.746,20.9113,0,0,0,0,0,0,0,0,
9131,2006-09,0,20.1866,189.338,5.15526,0,0.204683,0,0.366599,0,0,0,3.42286,12.9473,57.7331,20.4807,0,0,0,0,0,0,0,0,
9162,2006-10,0,20.4219,190.654,5.28256,0,0.359097,0,0.610614,0,0,0,3.63239,13.1311,58.2174,20.4682,0,0,0,0,0,0,0,0,
9192,2006-11,0,20.54,192.131,5.28486,0,1.25638,0,0.31696,0,0,0,3.60444,13.1741,58.7785,20.4942,0,0,0,0,0,0,0,0,
9223,2006-12,0,20.572,192.685,5.27392,0,1.30163,0.000914833,0.431571,0,0,0,3.59422,13.1754,58.949,20.541,0,0,0,0,0,0,0,0,
9254,2007-01,0,20.6816,193.505,5.31765,0,0.843713,0.00629633,0.887988,0,0,0,3.7177,13.2153,59.2876,20.5634,0,0,0,0,0,0,0,0,
9282,2007-02,0,20.6602,193.876,5.26895,0,0.682055,5.21952e-05,0.41468,0,0,0,3.60024,13.2036,59.3919,20.4783,0,0,0,0,0,0,0,0,
9313,2007-03,0,21.0233,196.132,5.44849,0,0.951358,0.0264035,0.317789,0,0,0,3.66399,13.4699,60.4202,20.6413,0,0,0,0,0,0,0,0,
9343,2007-04,0,21.5595,197.887,5.8324,0,0.635412,0.116468,0.296001,0,0,0,3.74933,14.0186,61.466,20.7678,0,0,0,0,0,0,0,0,
9374,2007-05,0,21.8613,199.175,6.02588,0,0.0294549,0.0072927,0.191817,0,0,0,3.83517,14.2392,62.3784,20.7228,0,0,0,0,0,0,0,0,
9404,2007-06,0,21.9242,199.441,6.06638,0,0.0248812,0.00102765,0.112514,0,0,0,4.10062,14.2551,62.5056,20.4608,0,0,0,0,0,0,0,0,
9435,2007-07,0,20.9196,192.388,5.63106,0,0,0,0.019153,0,0,0,3.91466,13.5599,59.6935,19.6977,0,0,0,0,0,0,0,0,
9466,2007-08,0,19.8555,183.555,5.27273,0,0,0,0.000890152,0,0,0,3.71924,12.9099,56.4941,18.7323,0,0,0,0,0,0,0,0,
9496,2007-09,0,19.5754,181.203,5.18048,0,0.126121,0,0.27023,0,0,0,3.69191,12.6954,55.83,18.3736,0,0,0,0,0,0,0,0,
9527,2007-10,0,20.0561,186.065,5.27657,0,0.54601,0.000321344,0.206992,0,0,0,3.75082,12.9604,57.5152,18.6148,0,0,0,0,0,0,0,0,
9557,2007-11,0,20.0032,185.935,5.23544,0,0.378347,0,0.00849319,0,0,0,3.68993,12.9076,57.4387,18.6635,0,0,0,0,0,0,0,0,
9588,2007-12,0,20.0788,186.381,5.27457,0,0.973674,9.88661e-05,0.799948,0,0,0,3.82827,12.9349,57.5896,18.7142,0,0,0,0,0,0,0,0,
9619,2008-01,0,20.1324,187.057,5.27518,0,0.638507,0,0.874898,0,0,0,3.83076,12.9822,57.7547,18.6762,0,0,0,0,0,0,0,0,
9648,2008-02,0,20.0745,186.827,5.23677,0,0.240101,0,0.356484,0,0,0,3.72998,12.9642,57.6793,18.531,0,0,0,0,0,0,0,0,
9679,2008-03,0,20.561,192.047,5.31138,0,0,0.00121085,0.326737,0,0,0,3.77796,13.2335,59.5185,18.5426,0,0,0,0,0,0,0,0,
9709,2008-04,0,20.7058,194.648,5.25469,0,0,0,0.0877658,0,0,0,3.74038,13.1245,60.51,19.0749,0,0,0,0,0,0,0,0,
9740,2008-05,0,21.1392,197.875,5.42861,0,0.670152,0.0256513,0.281355,0,0,0,3.79326,13.3582,61.7018,19.9434,0,0,0,0,0,0,0,0,
9770,2008-06,0,22.9375,202.769,6.79116,0,0.292388,0.0962626,0.246708,0,0,0,4.08896,15.4978,63.965,20.7167,0,0,0,0,0,0,0,0,
9801,2008-07,0,22.2018,200.03,6.28929,0,0,0,0.00268951,0,0,0,3.79406,14.7704,62.803,20.2704,0,0,0,0,0,0,0,0,
9832,2008-08,0,21.0586,196.167,5.47988,0,0,0,0.00958381,0,0,0,3.67968,13.6003,60.6792,19.6486,0,0,0,0,0,0,0,0,
9862,2008-09,0,21.1154,196.371,5.51908,0,0.00837971,0,0.2604,0,0,0,3.71792,13.7519,60.5969,19.3415,0,0,0,0,0,0,0,0,
9893,2008-10,0,21.0336,195.613,5.4975,0,0,0,0.600967,0,0,0,3.77913,13.7071,60.3339,19.0908,0,0,0,0,0,0,0,0,
9923,2008-11,0,21.0507,195.026,5.55828,0,0,0.00337658,0.889344,0,0,0,3.88389,13.7495,60.2183,18.9765,0,0,0,0,0,0,0,0,
9954,2008-12,0,21.1202,195.613,5.58096,0,0,0.000256623,1.21584,0,0,0,3.98219,13.7641,60.4162,19.0468,0,0,0,0,0,0,0,0,
9985,2009-01,0,21.0762,195.582,5.54091,0,0,0,0.60764,0,0,0,3.86536,13.7401,60.4009,19.0183,0,0,0,0,0,0,0,0,
