,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,month,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
5021,1995-06,2.97099,2.43687,1.71227,2.55156,0,2.90124,2.69628,1.40033,3.20622,1.96955,2.99996,2.45082,2.42051,2.54166,2.89305,2.99016,2.87148,2.51169,1.31774,0,0,0,0,
5052,1995-07,3.05751,2.72057,1.615,2.84185,0,2.93424,3.27617,1.18589,3.14196,2.41326,3.05793,2.6379,2.79874,2.67309,2.91538,3.04661,2.85227,2.50372,2.11921,0,0,0,0,
5083,1995-08,2.48697,1.62272,1.05429,1.76271,0,1.4097,1.94629,0.463342,2.65777,2.15787,2.19643,1.42815,1.6474,1.84648,2.36031,2.34097,2.07436,1.83613,1.70578,0,0,0,0,
5113,1995-09,1.61853,1.05277,0.70901,1.14227,0,1.18049,1.01118,0.463497,1.60956,1.67513,1.73109,0.960416,1.05038,1.22417,1.49619,1.57527,1.45822,1.28633,1.16056,0,0,0,0,
5144,1995-10,0.672755,0.637525,0.44406,0.656081,0,0.768027,0.662374,0.444258,0.910545,0.319387,1.25047,0.661412,0.624493,0.668207,0.684801,0.624166,0.68503,0.721458,0.253979,0,0,0,0,
5174,1995-11,0.191407,0.241019,0.286058,0.232046,0,0.371542,0.301797,0.164971,0.368327,0,1.55014,0.255412,0.233191,0.252141,0.135144,0.216192,0.494288,0.899353,0.251035,0,0,0,0,
5205,1995-12,0.0941299,0.0971383,0.169296,0.0913557,0,0.220985,0.154498,0.0722042,0.22447,0,1.1912,0.102951,0.0915054,0.10583,0.046635,0.126848,0.318981,0.614325,0.164618,0,0,0,0,
5236,1996-01,0.077029,0.0807546,0.128049,0.0767674,0,0.153843,0.109381,0.0565713,0.44396,0,0.757516,0.0833576,0.077317,0.0874629,0.0358881,0.119216,0.252788,0.433537,0.122434,0,0,0,0,
5265,1996-02,0.152974,0.285708,0.276377,0.271498,0,0.40986,0.474549,0.204408,0.33406,0,1.15622,0.307645,0.269468,0.31464,0.147634,0.171563,0.342205,0.586722,0.161754,0,0,0,0,
5296,1996-03,0.17588,0.432731,0.329362,0.411672,0,0.600258,0.729898,0.274226,0.750228,0,0.793621,0.460992,0.416008,0.459218,0.206027,0.195658,0.33627,0.4304,0.158593,0,0,0,0,
5326,1996-04,1.04761,1.56954,0.761133,1.5719,0,1.58,2.02396,0.603695,1.36947,0,1.52588,1.58046,1.60011,1.52501,1.17488,0.935686,0.689057,0.810691,0.264488,0,0,0,0,
5357,1996-05,1.53982,1.77245,0.919254,1.81069,0,1.93488,2.00732,0.963127,1.83023,0,1.73537,1.87141,1.80028,1.64671,1.55898,1.51738,1.26331,1.20534,0.432383,0,0,0,0,
5387,1996-06,2.85341,2.25466,1.27632,2.39576,0,2.14525,2.3096,0.89179,3.23952,0.846311,2.97309,2.24518,2.28045,2.3038,2.6624,2.86497,2.71529,2.20577,0.911436,0,0,0,0,
5418,1996-07,2.87318,1.55199,0.98044,1.74356,0,1.26598,1.58879,0.354899,3.3635,1.70438,1.89325,1.21303,1.55411,2.04337,2.65845,2.79881,2.32307,1.69031,1.53651,0,0,0,0,
5449,1996-08,1.82821,0.732708,0.55673,0.869072,0,0.36389,0.722605,0.194495,3.05826,1.57244,1.64888,0.526815,0.745358,0.99434,1.47978,2.14647,1.70504,1.1979,1.11002,0,0,0,0,
5479,1996-09,1.01237,0.636162,0.691842,0.67423,0,1.07872,0.507592,0.573907,1.6557,1.21213,1.62739,0.56726,0.650156,0.662427,0.861043,1.25791,1.30999,1.15202,0.822195,0,0,0,0,
5510,1996-10,0.620492,0.611032,0.455594,0.623824,0,0.872729,0.490552,0.312633,0.66206,0.814044,1.2409,0.552486,0.63904,0.599037,0.57737,0.708912,0.698002,0.672963,0.465015,0,0,0,0,
5540,1996-11,0.150236,0.134037,0.239084,0.127931,0,0.271683,0.144998,0.0435126,0.370404,0,1.36283,0.114559,0.138972,0.138926,0.0663893,0.224177,0.473185,0.757383,0.284436,0,0,0,0,
5571,1996-12,0.110988,0.0663847,0.184396,0.0624916,0,0.130001,0.077723,0.0129579,0.332437,0,1.17327,0.0515097,0.0686765,0.0749452,0.0282286,0.162973,0.40547,0.743934,0.229403,0,0,0,0,
5602,1997-01,0.0832022,0.0973765,0.179844,0.0895614,0,0.218025,0.159432,0.0762082,0.208499,0,1.0234,0.0884578,0.0949364,0.110472,0.0430713,0.119177,0.304528,0.576786,0.156326,0,0,0,0,
5630,1997-02,0.13241,0.358298,0.305591,0.336895,0,0.523789,0.583441,0.187184,0.348153,0,0.902469,0.335171,0.359382,0.382512,0.146999,0.157805,0.329716,0.495121,0.162573,0,0,0,0,
5661,1997-03,0.400281,0.775845,0.482043,0.755817,0,0.843974,0.999094,0.388405,0.700651,0,1.37434,0.805244,0.787583,0.723919,0.462742,0.305637,0.518032,0.814656,0.234777,0,0,0,0,
5691,1997-04,0.913311,1.42214,0.694689,1.41986,0,1.39862,1.5049,0.736645,1.17002,0,1.34124,1.46699,1.46298,1.29039,1.02865,0.801415,0.664362,0.815923,0.289641,0,0,0,0,
5722,1997-05,2.31625,1.85506,1.15291,1.95986,0,2.25295,1.65995,0.453212,2.44308,0,2.65494,1.67115,1.92649,1.92279,2.18613,2.37524,2.11605,1.75859,0.63929,0,0,0,0,
5752,1997-06,2.9382,2.39099,1.54679,2.51617,0,2.67684,2.47874,0.806278,3.23282,1.96776,2.9979,1.9399,2.51257,2.61132,2.80735,2.91214,2.79691,2.43762,1.65509,0,0,0,0,
5783,1997-07,2.60705,1.71776,0.987308,1.87279,0,1.51229,1.84787,0.622187,3.07835,1.56301,1.68743,1.68666,1.72785,1.82749,2.4218,2.51775,2.15534,1.68368,1.51178,0,0,0,0,
5814,1997-08,2.23239,1.11555,1.17024,1.23691,0,2.16744,0.957172,0.69175,2.85889,2.09943,2.32085,1.16352,1.06723,1.22253,1.90446,2.65143,2.43619,2.04297,1.80448,0,0,0,0,
5844,1997-09,1.25271,0.71907,0.627538,0.785935,0,0.79223,0.575312,0.425435,1.69964,1.82699,1.78515,0.866587,0.674337,0.72119,1.01678,1.49563,1.42803,1.28846,1.21322,0,0,0,0,
5875,1997-10,0.394201,0.31364,0.281449,0.325121,0,0.268496,0.308784,0.281346,0.720235,0.559452,1.23352,0.376952,0.30084,0.292648,0.31051,0.472714,0.58688,0.661156,0.339488,0,0,0,0,
5905,1997-11,0.152141,0.157812,0.180649,0.155452,0,0.345121,0.221574,0.18071,0.419557,0,0.721732,0.176801,0.152147,0.151581,0.123681,0.200819,0.310056,0.361332,0.129836,0,0,0,0,
5936,1997-12,0.0789955,0.11047,0.107577,0.107152,0,0.228648,0.167441,0.0975564,0.198019,0,0.546739,0.122301,0.10865,0.10412,0.0634129,0.100391,0.165722,0.242863,0.0690445,0,0,0,0,
5967,1998-01,0.0985546,0.0880454,0.174118,0.0827316,0,0.240791,0.152952,0.0518442,0.302553,0,1.14052,0.0882857,0.0845538,0.0962775,0.0457207,0.136169,0.332618,0.597095,0.174895,0,0,0,0,
5995,1998-02,0.0816767,0.283521,0.194932,0.267527,0,0.405635,0.467121,0.208169,0.336587,0,0.68764,0.315446,0.281752,0.25938,0.085719,0.107007,0.22115,0.279809,0.0942008,0,0,0,0,
6026,1998-03,0.200528,0.464124,0.4047,0.438991,0,0.775974,0.608854,0.306271,0.751851,0,1.23807,0.511692,0.458487,0.429066,0.190072,0.25514,0.524951,0.711833,0.252712,0,0,0,0,
6056,1998-04,1.23721,1.2095,0.832227,1.24108,0,1.83407,1.26557,0.583937,1.59344,0,1.75371,1.18976,1.2035,1.27385,1.37511,1.01875,0.97792,0.917614,0.300813,0,0,0,0,
6087,1998-05,2.2767,1.22518,1.21562,1.34405,0,1.84291,1.11291,0.330241,2.54081,1.91957,2.90859,1.04518,1.22388,1.461,2.00578,2.50255,2.47611,2.26519,1.47713,0,0,0,0,
6117,1998-06,2.20963,1.29761,1.48071,1.38627,0,2.8692,1.20661,1.00588,3.08771,1.90761,2.63904,1.20319,1.26083,1.48587,2.0114,2.64,2.52564,2.14908,1.71531,0,0,0,0,
6148,1998-07,2.76511,2.57826,1.25993,2.69873,0,1.86431,3.46429,0.667849,3.3748,1.82184,1.95739,2.22486,2.76229,2.54441,2.51966,2.89774,2.52119,2.0182,1.78253,0,0,0,0,
6179,1998-08,1.90001,1.2766,0.710917,1.38933,0,0.60458,1.33691,0.50426,2.94444,1.15541,1.06279,1.12067,1.29964,1.48405,1.60027,2.13173,1.89373,1.30226,1.21663,0,0,0,0,
6209,1998-09,0.857106,0.524419,0.438929,0.568249,0,0.517171,0.463891,0.191273,1.84865,0.780104,0.815073,0.479607,0.529088,0.583672,0.699526,0.997636,1.20085,0.709687,0.583009,0,0,0,0,
6240,1998-10,0.396913,0.373743,0.326915,0.379879,0,0.646263,0.315752,0.31807,0.772021,0.891009,1.08792,0.393623,0.378567,0.342552,0.322685,0.509758,0.576912,0.537371,0.442421,0,0,0,0,
6270,1998-11,0.147604,0.226387,0.203242,0.219281,0,0.236867,0.171125,0.233746,0.316215,0,1.29773,0.293473,0.225097,0.158606,0.100082,0.17545,0.354001,0.665042,0.164121,0,0,0,0,
6301,1998-12,0.150031,0.142952,0.21115,0.138602,0,0.19994,0.126048,0.142859,0.50375,0,1.51317,0.185876,0.141866,0.097421,0.0680404,0.193576,0.451938,0.875812,0.227729,0,0,0,0,
6332,1999-01,0.0913017,0.120815,0.180476,0.112997,0,0.269821,0.11288,0.089612,0.475112,0,1.03358,0.146552,0.115814,0.101334,0.0520268,0.137441,0.310014,0.570303,0.143997,0,0,0,0,
6360,1999-02,0.117903,0.295199,0.266073,0.277476,0,0.498564,0.468343,0.18387,0.719062,0,1.23735,0.360735,0.287978,0.245559,0.0838726,0.180533,0.376036,0.672161,0.140872,0,0,0,0,
6391,1999-03,0.299983,0.918844,0.434799,0.885835,0,0.952095,1.51514,0.506108,0.875854,0,1.14533,1.12773,0.922378,0.692363,0.386151,0.257276,0.364862,0.51906,0.125364,0,0,0,0,
6421,1999-04,0.792436,1.67357,0.691485,1.64868,0,1.31991,1.89339,0.772025,1.54635,0,1.52418,1.72752,1.76038,1.39966,0.931965,0.644576,0.648108,0.776735,0.282849,0,0,0,0,
6452,1999-05,1.81141,2.40327,1.04351,2.43937,0,2.18397,2.32404,0.881976,2.25923,0,1.88071,2.41743,2.50018,2.1861,1.94723,1.66872,1.20501,0.965609,0.304245,0,0,0,0,
6482,1999-06,2.65221,2.83256,1.29288,2.92847,0,2.25412,3.0226,1.16165,2.80722,0.445041,2.55461,2.86497,2.90841,2.71109,2.55644,2.62405,2.46565,1.99029,0.765056,0,0,0,0,
6513,1999-07,2.86781,2.40649,1.32315,2.54007,0,1.89338,1.94877,0.765364,3.34992,2.37059,2.68671,2.10838,2.52699,2.49078,2.6363,2.91851,2.67934,2.3527,1.9128,0,0,0,0,
6544,1999-08,2.33978,1.40538,1.09998,1.5334,0,1.97316,1.13236,0.674938,2.95543,2.07089,2.04941,1.21467,1.42475,1.62835,2.06298,2.45537,2.38489,2.04381,1.86982,0,0,0,0,
6574,1999-09,1.18691,0.888136,0.66394,0.938622,0,0.86007,0.858941,0.610125,1.50591,1.08659,1.41389,0.9783,0.872575,0.864251,1.05966,1.23993,1.32599,1.28058,1.05535,0,0,0,0,
6605,1999-10,0.611947,0.440929,0.509237,0.454989,0,0.959714,0.407275,0.3053,0.649954,0.416624,1.52148,0.482134,0.418695,0.445555,0.591211,0.696899,0.751937,0.834187,0.325727,0,0,0,0,
6635,1999-11,0.34909,0.245915,0.355797,0.249217,0,0.539289,0.263665,0.138407,0.324608,0.404131,1.50899,0.26308,0.237423,0.240992,0.287936,0.416076,0.618637,0.855601,0.391881,0,0,0,0,
6666,1999-12,0.0982757,0.129334,0.190205,0.121252,0,0.287409,0.142454,0.112097,0.217015,0,0.901004,0.137771,0.118806,0.14549,0.0918751,0.11178,0.25706,0.448028,0.119696,0,0,0,0,
6697,2000-01,0.0854113,0.0764278,0.180235,0.0696044,0,0.258021,0.0868338,0.0646566,0.187443,0,1.0621,0.0826635,0.0664681,0.0941753,0.0433414,0.125096,0.314548,0.579094,0.165792,0,0,0,0,
6726,2000-02,0.0890824,0.167997,0.221135,0.155121,0,0.462623,0.193785,0.169148,0.333422,0,0.854198,0.193443,0.148882,0.194393,0.0744744,0.142986,0.287656,0.425649,0.151017,0,0,0,0,
6757,2000-03,0.198662,0.631338,0.395092,0.60055,0,0.431019,0.626943,0.334776,0.840195,0,0.903567,0.626601,0.623151,0.686108,0.23566,0.216563,0.366012,0.528534,0.176997,0,0,0,0,
6787,2000-04,1.13638,1.21567,0.786849,1.23911,0,1.50778,1.17998,0.711371,1.53669,0,1.48445,1.10859,1.19953,1.42306,1.30135,0.941181,0.729924,0.792597,0.286798,0,0,0,0,
6818,2000-05,2.23472,1.49228,0.822876,1.6262,0,1.17714,1.39754,0.592222,2.50402,0.193576,2.25604,1.39044,1.52147,1.63158,2.06492,2.09877,1.96466,1.47403,0.577583,0,0,0,0,
6848,2000-06,2.45196,2.01878,1.32856,2.11953,0,2.68172,1.52867,1.10916,2.85428,2.1861,3.09327,2.08704,2.07915,1.8163,2.15976,2.76021,2.64382,2.36042,1.74562,0,0,0,0,
6879,2000-07,2.27747,2.5302,0.787153,2.63333,0,0.630444,1.63745,1.16674,3.7287,1.64903,1.49322,2.7993,2.67602,1.94327,1.95815,2.42327,2.20121,1.54617,1.42366,0,0,0,0,
6910,2000-08,1.14368,1.12207,0.526269,1.16945,0,0.517406,0.617429,0.406561,2.77527,0.601826,0.629242,1.10705,1.21694,0.90251,0.930748,1.28866,1.60739,0.878937,0.696949,0,0,0,0,
6940,2000-09,0.835848,0.643376,0.905089,0.645254,0,1.82807,0.44398,0.536322,1.16397,1.57428,2.02028,0.667736,0.651742,0.537779,0.702155,1.13829,1.52057,1.3993,1.10168,0,0,0,0,
6971,2000-10,0.437683,0.393724,0.410432,0.397402,0,0.989635,0.438624,0.240044,0.625072,0.904677,1.14266,0.395318,0.401516,0.358295,0.37736,0.571668,0.679054,0.590457,0.463156,0,0,0,0,
7001,2000-11,0.0612042,0.0987719,0.13703,0.0916642,0,0.299872,0.12408,0.0971277,0.206353,0,0.45796,0.102238,0.0958124,0.0976249,0.0548383,0.0975147,0.17789,0.206895,0.0978408,0,0,0,0,
7032,2000-12,0.0634073,0.0422434,0.116296,0.0390337,0,0.143871,0.0565009,0.0122169,0.310597,0,0.60687,0.0404244,0.0398068,0.047687,0.0278981,0.0997143,0.223239,0.346128,0.123445,0,0,0,0,
7063,2001-01,0.0416219,0.0922476,0.132022,0.0835583,0,0.252034,0.139248,0.0458144,0.142658,0,0.405056,0.0832677,0.0855707,0.116422,0.0512025,0.0663141,0.129436,0.167617,0.0664291,0,0,0,0,
7091,2001-02,0.0702351,0.0554517,0.147928,0.050135,0,0.171626,0.0676643,0.0126463,0.249314,0,0.750804,0.0482959,0.0492147,0.0787382,0.0346465,0.107915,0.248225,0.415058,0.146125,0,0,0,0,
7122,2001-03,0.190777,0.474039,0.399063,0.447871,0,0.465801,0.611995,0.285159,0.623879,0,0.861741,0.475554,0.461552,0.513306,0.237884,0.195844,0.341064,0.56173,0.178108,0,0,0,0,
7152,2001-04,0.70343,1.21015,0.774621,1.18608,0,0.972178,1.16432,0.666016,1.44794,0,1.46656,1.2105,1.19532,1.30002,0.772092,0.640622,0.838963,1.14648,0.447858,0,0,0,0,
7183,2001-05,2.39802,1.24825,0.992842,1.3967,0,1.77417,1.05261,0.565846,2.5321,0.626886,2.51696,1.24604,1.18958,1.50804,2.24897,2.3104,2.00698,1.71915,0.763066,0,0,0,0,
7213,2001-06,2.59809,1.74654,1.47075,1.86303,0,2.60586,1.18509,1.07343,2.7128,2.15219,3.12126,1.96451,1.69192,1.70264,2.33932,2.81435,2.79569,2.61079,2.08431,0,0,0,0,
7244,2001-07,2.05742,1.58652,0.733903,1.70376,0,0.684323,1.6033,0.978138,2.57196,1.32027,1.29026,1.85404,1.57934,1.41837,1.71129,2.39965,1.98607,1.35845,1.2671,0,0,0,0,
7275,2001-08,1.33685,1.25532,0.596503,1.31419,0,0.483762,1.22352,0.435484,1.57208,1.00483,0.914571,1.30568,1.29662,1.15678,1.07585,1.56791,1.67017,1.02188,0.947431,0,0,0,0,
7305,2001-09,0.631426,0.441009,0.478298,0.45959,0,0.564673,0.366576,0.268205,0.782798,0.933052,0.94432,0.47201,0.426934,0.459535,0.492712,0.742319,1.06992,0.87947,0.830436,0,0,0,0,
7336,2001-10,0.238533,0.177797,0.253912,0.178878,0,0.288346,0.147942,0.185241,0.477302,0.117956,0.904322,0.190386,0.165124,0.200722,0.196889,0.28671,0.431295,0.504685,0.208203,0,0,0,0,
7366,2001-11,0.182064,0.116499,0.206451,0.117078,0,0.366424,0.099725,0.0450125,0.237404,0.298757,0.891676,0.114327,0.110493,0.13234,0.134751,0.235705,0.39795,0.472863,0.179922,0,0,0,0,
7397,2001-12,0.0401756,0.0386592,0.0887456,0.0350503,0,0.127907,0.0447821,0.0418993,0.063163,0,0.64623,0.04208,0.034901,0.044077,0.0188553,0.0559719,0.15717,0.293784,0.06487,0,0,0,0,
7428,2002-01,0.100609,0.0694852,0.184954,0.0642696,0,0.195029,0.0605002,0.127985,0.198305,0,1.19986,0.0786915,0.06193,0.0774824,0.044659,0.138394,0.351129,0.657588,0.189241,0,0,0,0,
7456,2002-02,0.133087,0.160543,0.28084,0.148381,0,0.347266,0.200823,0.189307,0.40196,0,1.33223,0.178556,0.142687,0.191589,0.0781745,0.19497,0.452638,0.745351,0.258566,0,0,0,0,
7487,2002-03,0.143033,0.139045,0.293626,0.12783,0,0.479912,0.142638,0.134949,0.502894,0,1.42902,0.142434,0.125155,0.169813,0.0761894,0.221929,0.498594,0.839438,0.266199,0,0,0,0,
7517,2002-04,0.511411,0.943937,0.709622,0.91302,0,1.26023,0.88895,0.552885,1.11527,0,1.83829,0.940385,0.924215,1.03094,0.570546,0.475994,0.776883,1.09448,0.370233,0,0,0,0,
7548,2002-05,1.57403,1.63903,1.16279,1.66767,0,2.1304,1.5847,0.610501,2.2009,0,2.23863,1.47121,1.64045,1.86208,1.71422,1.4188,1.3115,1.4425,0.524639,0,0,0,0,
7578,2002-06,2.94556,2.89699,1.71995,2.99126,0,2.46762,3.08386,1.16277,3.34941,0.626952,3.55853,2.69342,3.02561,2.84641,2.80202,3.00637,3.00322,2.5556,1.00257,0,0,0,0,
7609,2002-07,3.25016,3.20412,1.00263,3.3754,0,0.636694,3.09944,0.787197,3.5556,2.12979,2.2431,2.82837,3.38919,3.32562,3.07697,2.85637,2.38474,1.9521,1.79168,0,0,0,0,
7640,2002-08,2.28367,1.94107,0.906981,2.05759,0,1.27299,2.07863,0.729987,2.67473,1.58134,1.54634,1.56096,2.08165,2.04778,2.16422,2.14644,1.88035,1.54383,1.45599,0,0,0,0,
7670,2002-09,1.64576,1.33095,0.898668,1.39894,0,1.80048,1.20578,0.543124,1.52677,1.83948,1.81414,1.01933,1.41813,1.44757,1.57169,1.67687,1.56171,1.31509,1.20009,0,0,0,0,
7701,2002-10,0.509868,0.520098,0.416879,0.526737,0,0.864824,0.508365,0.285129,0.638737,0.330521,1.02522,0.4089,0.533706,0.607331,0.529291,0.528425,0.529062,0.535712,0.279268,0,0,0,0,
7731,2002-11,0.243708,0.295461,0.210964,0.296022,0,0.460554,0.307618,0.190536,0.271999,0,0.63868,0.247483,0.298177,0.347801,0.256174,0.251331,0.278856,0.268026,0.0915299,0,0,0,0,
7762,2002-12,0.134982,0.164334,0.172331,0.160433,0,0.27567,0.180434,0.0514216,0.111801,0,0.825094,0.124706,0.167442,0.201689,0.11675,0.14676,0.266082,0.43201,0.131909,0,0,0,0,
7793,2003-01,0.0665286,0.133283,0.155545,0.124103,0,0.329005,0.146282,0.0753302,0.184448,0,0.580102,0.10107,0.128088,0.181717,0.0734923,0.0928304,0.178445,0.251898,0.0856352,0,0,0,0,
7821,2003-02,0.107705,0.1685,0.212223,0.15837,0,0.430965,0.198535,0.0265612,0.459575,0,0.819864,0.122069,0.165073,0.230638,0.0839313,0.16403,0.305018,0.448386,0.150547,0,0,0,0,
7852,2003-03,0.285912,0.610784,0.499978,0.582643,0,0.816811,0.73583,0.323104,0.78209,0,1.75169,0.54929,0.615927,0.680369,0.261448,0.332519,0.660203,1.0715,0.340521,0,0,0,0,
7882,2003-04,1.37449,1.61937,0.827027,1.65164,0,1.69272,1.70636,0.717088,1.78355,0,1.63878,1.48193,1.67493,1.6665,1.44755,1.31099,1.04153,0.951628,0.341435,0,0,0,0,
7913,2003-05,2.05282,2.15585,1.09712,2.22416,0,2.27519,2.12538,0.801931,2.22984,0.164883,2.2673,1.96985,2.24381,2.19931,2.02956,1.98428,1.83608,1.49952,0.550512,0,0,0,0,
7943,2003-06,2.76217,2.07696,1.20401,2.21982,0,1.70565,2.02871,0.976105,2.87125,2.18854,2.78865,1.859,2.11815,2.32374,2.55394,2.68509,2.49383,2.21578,1.82696,0,0,0,0,
7974,2003-07,2.66435,1.51793,0.627349,1.71393,0,0.443283,1.60893,0.334489,3.79405,1.0304,0.851688,1.20999,1.58117,1.82077,2.39334,2.60694,2.00997,1.19177,1.09605,0,0,0,0,
8005,2003-08,1.39602,0.790988,0.43421,0.885888,0,0.182237,0.82955,0.4757,3.11475,0.372136,0.414174,0.742221,0.807168,0.858803,1.20268,1.48343,1.47595,0.595074,0.431785,0,0,0,0,
8035,2003-09,0.726086,0.493191,0.561041,0.514239,0,0.743296,0.48341,0.35238,1.35111,1.14166,1.23022,0.44582,0.492277,0.545204,0.647607,0.812222,0.992081,0.8781,0.71922,0,0,0,0,
8066,2003-10,0.52857,0.437675,0.392556,0.451292,0,0.475752,0.443825,0.251281,0.758453,0.954563,1.30127,0.391625,0.454875,0.45539,0.427899,0.567153,0.74803,0.871773,0.649153,0,0,0,0,
8096,2003-11,0.103658,0.109778,0.200964,0.10221,0,0.199836,0.150171,0.095891,0.260171,0,1.16898,0.120836,0.10278,0.116949,0.042897,0.150398,0.379973,0.695308,0.210022,0,0,0,0,
8127,2003-12,0.0554191,0.123097,0.137798,0.114384,0,0.255348,0.181248,0.0680383,0.212202,0,0.440549,0.134926,0.113508,0.135307,0.0628672,0.0773307,0.149645,0.208664,0.0682675,0,0,0,0,
8158,2004-01,0.10051,0.0907406,0.191117,0.0842645,0,0.24575,0.123645,0.0280225,0.349303,0,1.00492,0.080461,0.0830801,0.120322,0.0619989,0.139557,0.325772,0.551939,0.173292,0,0,0,0,
8187,2004-02,0.0757307,0.194458,0.224052,0.178885,0,0.560233,0.263268,0.0426595,0.333324,0,0.581413,0.173357,0.178914,0.26089,0.106043,0.104984,0.185005,0.218413,0.0807326,0,0,0,0,
8218,2004-03,0.443287,0.628555,0.48653,0.618456,0,1.02815,1.01594,0.410804,0.751144,0,1.09313,0.73479,0.57416,0.686133,0.543932,0.346478,0.433792,0.5626,0.158712,0,0,0,0,
8248,2004-04,1.33948,1.70968,0.772414,1.73881,0,1.93196,1.32806,0.515055,1.60092,0,1.85823,1.90361,1.73504,1.50262,1.24554,1.50807,1.30736,0.998832,0.40996,0,0,0,0,
8279,2004-05,1.71928,1.73509,1.1478,1.77763,0,2.3117,1.53318,0.757772,2.16106,0.313409,2.32244,1.73173,1.78146,1.63523,1.62164,1.93514,1.89278,1.67077,0.621958,0,0,0,0,
8309,2004-06,2.55704,2.50054,1.43537,2.58726,0,2.5109,2.51984,0.70687,2.75926,2.14278,2.94829,2.27047,2.6409,2.42266,2.3792,2.6768,2.56369,2.24529,1.68326,0,0,0,0,
8340,2004-07,2.51408,2.34951,1.18558,2.45582,0,1.91968,1.7399,0.949995,3.58585,2.34839,2.7602,2.32622,2.46775,2.14836,2.12854,2.76162,2.72255,2.32867,2.06847,0,0,0,0,
8371,2004-08,1.69679,1.40632,0.943811,1.47385,0,1.31335,0.889494,0.648176,2.7672,1.63047,1.96635,1.21189,1.47425,1.46204,1.51901,1.8461,1.9555,1.54624,1.32249,0,0,0,0,
8401,2004-09,1.27427,0.989264,0.797461,1.03576,0,1.45237,0.894872,0.342228,1.61433,1.69423,1.87579,0.723459,1.04894,1.12806,1.14826,1.3789,1.51972,1.29915,1.08882,0,0,0,0,
8432,2004-10,0.521163,0.459515,0.417599,0.469604,0,0.725998,0.501433,0.172755,0.760128,0.867303,1.43315,0.336469,0.474846,0.565763,0.446744,0.568953,0.790046,0.823152,0.567065,0,0,0,0,
8462,2004-11,0.211167,0.222133,0.23,0.220308,0,0.452445,0.251671,0.0708097,0.273578,0,0.754051,0.168794,0.223573,0.277756,0.203805,0.238884,0.327999,0.365345,0.144906,0,0,0,0,
8493,2004-12,0.0944773,0.139708,0.156438,0.133363,0,0.259897,0.170671,0.122118,0.193344,0,0.692929,0.122622,0.136807,0.167345,0.0820658,0.116684,0.222348,0.375396,0.106209,0,0,0,0,
8524,2005-01,0.102984,0.110084,0.13969,0.107052,0,0.234032,0.14082,0.0841332,0.159167,0,0.502124,0.0942508,0.105142,0.141305,0.0951351,0.125964,0.185724,0.270705,0.100377,0,0,0,0,
8552,2005-02,0.198569,0.29167,0.296799,0.280822,0,0.546013,0.353136,0.105881,0.270505,0,1.09348,0.241599,0.284094,0.374824,0.193088,0.226112,0.379565,0.559028,0.19689,0,0,0,0,
8583,2005-03,0.376794,0.552427,0.454849,0.540056,0,0.932749,0.529068,0.275207,0.775405,0,1.02037,0.449791,0.555626,0.662276,0.411584,0.405454,0.510226,0.612672,0.23508,0,0,0,0,
8613,2005-04,1.31929,1.30503,0.811298,1.34389,0,1.73629,0.961785,0.625045,1.5329,0,1.65198,1.19468,1.31326,1.44536,1.39995,1.23226,1.04525,0.9479,0.300622,0,0,0,0,
8644,2005-05,1.9668,1.20653,1.01893,1.30611,0,2.28169,0.930056,0.434549,2.18903,1.03033,2.4105,1.06573,1.18316,1.48993,1.78138,2.1267,2.05418,1.68095,0.779248,0,0,0,0,
8674,2005-06,2.70065,2.20247,1.69861,2.29647,0,2.74437,2.58051,1.05286,3.22154,1.88714,3.05054,1.71575,2.29753,2.51523,2.55535,2.82363,2.7865,2.49681,1.93359,0,0,0,0,
8705,2005-07,2.96787,1.90494,1.05516,2.08849,0,1.23111,1.81651,0.575554,3.60084,1.81025,1.86752,1.39592,1.91401,2.61837,2.81111,2.72683,2.3164,1.76686,1.61367,0,0,0,0,
8736,2005-08,2.26208,0.935021,1.07272,1.07373,0,1.83232,0.694514,0.378523,2.95473,1.65652,1.78415,0.689778,0.896746,1.34145,2.11746,2.31519,2.11864,1.5898,1.37114,0,0,0,0,
8766,2005-09,1.44999,0.722561,0.893203,0.791416,0,1.34966,0.517553,0.3486,1.59811,1.35661,1.70642,0.495512,0.714147,1.00306,1.37078,1.49782,1.49294,1.28986,0.979181,0,0,0,0,
8797,2005-10,0.777212,0.470834,0.548684,0.499384,0,0.991674,0.418894,0.35605,0.790057,0.850296,1.34289,0.393129,0.449174,0.620436,0.780774,0.751997,0.80199,0.784164,0.506173,0,0,0,0,
8827,2005-11,0.228156,0.223216,0.24202,0.222352,0,0.427091,0.191917,0.217368,0.354192,0,0.887503,0.204861,0.209843,0.286291,0.22846,0.225727,0.330813,0.46228,0.147592,0,0,0,0,
8858,2005-12,0.0781592,0.0898892,0.104057,0.0875022,0,0.188685,0.0799239,0.0850308,0.291437,0,0.408023,0.0817099,0.0833548,0.11918,0.0729888,0.094165,0.145778,0.205723,0.0672724,0,0,0,0,
