Date,Year,Month,Day,Flow
8/22/1981,1981,8,22,0
8/23/1981,1981,8,23,0
8/24/1981,1981,8,24,0
8/25/1981,1981,8,25,0
8/26/1981,1981,8,26,0
8/27/1981,1981,8,27,0
8/28/1981,1981,8,28,0
8/29/1981,1981,8,29,0
8/30/1981,1981,8,30,0
8/31/1981,1981,8,31,0
9/1/1981,1981,9,1,0
9/2/1981,1981,9,2,0
9/3/1981,1981,9,3,0
9/4/1981,1981,9,4,0
9/5/1981,1981,9,5,0
9/6/1981,1981,9,6,0
9/7/1981,1981,9,7,0
9/8/1981,1981,9,8,0
9/9/1981,1981,9,9,0
9/10/1981,1981,9,10,0
9/11/1981,1981,9,11,0
9/12/1981,1981,9,12,0
9/13/1981,1981,9,13,0
9/14/1981,1981,9,14,0
9/15/1981,1981,9,15,0
9/16/1981,1981,9,16,0
9/17/1981,1981,9,17,0
9/18/1981,1981,9,18,0
9/19/1981,1981,9,19,0
9/20/1981,1981,9,20,0
9/21/1981,1981,9,21,0
9/22/1981,1981,9,22,0
9/23/1981,1981,9,23,0
9/24/1981,1981,9,24,0
9/25/1981,1981,9,25,0
9/26/1981,1981,9,26,0
9/27/1981,1981,9,27,0
9/28/1981,1981,9,28,0
9/29/1981,1981,9,29,0
9/30/1981,1981,9,30,0
10/1/1981,1981,10,1,0
10/2/1981,1981,10,2,0
10/3/1981,1981,10,3,0
10/4/1981,1981,10,4,0
10/5/1981,1981,10,5,0
10/6/1981,1981,10,6,0
10/7/1981,1981,10,7,0
10/8/1981,1981,10,8,0
10/9/1981,1981,10,9,0
10/10/1981,1981,10,10,0
10/11/1981,1981,10,11,0
10/12/1981,1981,10,12,0
10/13/1981,1981,10,13,0
10/14/1981,1981,10,14,0
10/15/1981,1981,10,15,0
10/16/1981,1981,10,16,0
10/17/1981,1981,10,17,0
10/18/1981,1981,10,18,0
10/19/1981,1981,10,19,0
10/20/1981,1981,10,20,0
10/21/1981,1981,10,21,0
10/22/1981,1981,10,22,0
10/23/1981,1981,10,23,0
10/24/1981,1981,10,24,0
10/25/1981,1981,10,25,0
10/26/1981,1981,10,26,0
10/27/1981,1981,10,27,0
10/28/1981,1981,10,28,0
10/29/1981,1981,10,29,0
10/30/1981,1981,10,30,0
10/31/1981,1981,10,31,0
11/1/1981,1981,11,1,1.56
11/2/1981,1981,11,2,1.56
11/3/1981,1981,11,3,1.56
11/4/1981,1981,11,4,1.56
11/5/1981,1981,11,5,1.56
11/6/1981,1981,11,6,1.56
11/7/1981,1981,11,7,1.44
11/8/1981,1981,11,8,1.32
11/9/1981,1981,11,9,1.44
11/10/1981,1981,11,10,1.44
11/11/1981,1981,11,11,1.32
11/12/1981,1981,11,12,1.44
11/13/1981,1981,11,13,1.44
11/14/1981,1981,11,14,1.56
11/15/1981,1981,11,15,1.56
11/16/1981,1981,11,16,1.56
11/17/1981,1981,11,17,1.56
11/18/1981,1981,11,18,1.2
11/19/1981,1981,11,19,1.08
11/20/1981,1981,11,20,1.08
11/21/1981,1981,11,21,1.2
11/22/1981,1981,11,22,1.32
11/23/1981,1981,11,23,1.32
11/24/1981,1981,11,24,1.2
11/25/1981,1981,11,25,1.08
11/26/1981,1981,11,26,0.96
11/27/1981,1981,11,27,0.84
11/28/1981,1981,11,28,0.84
11/29/1981,1981,11,29,0.96
11/30/1981,1981,11,30,1.08
12/1/1981,1981,12,1,1.63255814
12/2/1981,1981,12,2,1.813953488
12/3/1981,1981,12,3,1.813953488
12/4/1981,1981,12,4,1.63255814
12/5/1981,1981,12,5,1.63255814
12/6/1981,1981,12,6,1.813953488
12/7/1981,1981,12,7,1.63255814
12/8/1981,1981,12,8,1.451162791
12/9/1981,1981,12,9,1.451162791
12/10/1981,1981,12,10,1.63255814
12/11/1981,1981,12,11,1.451162791
12/12/1981,1981,12,12,1.269767442
12/13/1981,1981,12,13,1.269767442
12/14/1981,1981,12,14,1.179069767
12/15/1981,1981,12,15,1.088372093
12/16/1981,1981,12,16,1.088372093
12/17/1981,1981,12,17,1.269767442
12/18/1981,1981,12,18,1.088372093
12/19/1981,1981,12,19,1.269767442
12/20/1981,1981,12,20,1.451162791
12/21/1981,1981,12,21,1.269767442
12/22/1981,1981,12,22,1.088372093
12/23/1981,1981,12,23,1.088372093
12/24/1981,1981,12,24,1.088372093
12/25/1981,1981,12,25,1.088372093
12/26/1981,1981,12,26,0.906976744
12/27/1981,1981,12,27,0.81627907
12/28/1981,1981,12,28,0.725581395
12/29/1981,1981,12,29,0.725581395
12/30/1981,1981,12,30,0.634883721
12/31/1981,1981,12,31,0.634883721
1/1/1982,1982,1,1,19.5
1/2/1982,1982,1,2,11.7
1/3/1982,1982,1,3,7.8
1/4/1982,1982,1,4,3.9
1/5/1982,1982,1,5,1.56
1/6/1982,1982,1,6,0
