Date,Year,Month,Day,Flow
2/3/1981,1981,2,3,31
2/4/1981,1981,2,4,29
2/5/1981,1981,2,5,27
2/6/1981,1981,2,6,24
2/7/1981,1981,2,7,23
2/8/1981,1981,2,8,21
2/9/1981,1981,2,9,20
2/10/1981,1981,2,10,19
2/11/1981,1981,2,11,19
2/12/1981,1981,2,12,19
2/13/1981,1981,2,13,19
2/14/1981,1981,2,14,19
2/15/1981,1981,2,15,20
2/16/1981,1981,2,16,21
2/17/1981,1981,2,17,29
2/18/1981,1981,2,18,85
2/19/1981,1981,2,19,177
2/20/1981,1981,2,20,236
2/21/1981,1981,2,21,240
2/22/1981,1981,2,22,226
2/23/1981,1981,2,23,215
2/24/1981,1981,2,24,200
2/25/1981,1981,2,25,191
2/26/1981,1981,2,26,177
2/27/1981,1981,2,27,162
2/28/1981,1981,2,28,156
3/1/1981,1981,3,1,64
3/2/1981,1981,3,2,64
3/3/1981,1981,3,3,57
3/4/1981,1981,3,4,46
3/5/1981,1981,3,5,35
3/6/1981,1981,3,6,32
3/7/1981,1981,3,7,35
3/8/1981,1981,3,8,39
3/9/1981,1981,3,9,42
3/10/1981,1981,3,10,46
3/11/1981,1981,3,11,57
3/12/1981,1981,3,12,64
3/13/1981,1981,3,13,64
3/14/1981,1981,3,14,60
3/15/1981,1981,3,15,53
3/16/1981,1981,3,16,46
3/17/1981,1981,3,17,35
3/18/1981,1981,3,18,28
3/19/1981,1981,3,19,25
3/20/1981,1981,3,20,25
3/21/1981,1981,3,21,28
3/22/1981,1981,3,22,35
3/23/1981,1981,3,23,46
3/24/1981,1981,3,24,61
3/25/1981,1981,3,25,66
3/26/1981,1981,3,26,89
3/27/1981,1981,3,27,127
3/28/1981,1981,3,28,120
3/29/1981,1981,3,29,143
3/30/1981,1981,3,30,199
3/31/1981,1981,3,31,179
4/1/1981,1981,4,1,152
4/2/1981,1981,4,2,146
4/3/1981,1981,4,3,109
4/4/1981,1981,4,4,90
4/5/1981,1981,4,5,81
4/6/1981,1981,4,6,72
4/7/1981,1981,4,7,74
4/8/1981,1981,4,8,73
4/9/1981,1981,4,9,64
4/10/1981,1981,4,10,64
4/11/1981,1981,4,11,53
4/12/1981,1981,4,12,54
4/13/1981,1981,4,13,53
4/14/1981,1981,4,14,53
4/15/1981,1981,4,15,50
4/16/1981,1981,4,16,52
4/17/1981,1981,4,17,84
4/18/1981,1981,4,18,111
4/19/1981,1981,4,19,105
4/20/1981,1981,4,20,98
4/21/1981,1981,4,21,94
4/22/1981,1981,4,22,99
4/23/1981,1981,4,23,104
4/24/1981,1981,4,24,96
4/25/1981,1981,4,25,100
4/26/1981,1981,4,26,103
4/27/1981,1981,4,27,95
4/28/1981,1981,4,28,82
4/29/1981,1981,4,29,73
4/30/1981,1981,4,30,71
5/1/1981,1981,5,1,72.3
5/2/1981,1981,5,2,73.3
5/3/1981,1981,5,3,75.3
5/4/1981,1981,5,4,74.3
5/5/1981,1981,5,5,79.3
5/6/1981,1981,5,6,90.3
5/7/1981,1981,5,7,106.3
5/8/1981,1981,5,8,131.3
5/9/1981,1981,5,9,148.3
5/10/1981,1981,5,10,156.3
5/11/1981,1981,5,11,133.3
5/12/1981,1981,5,12,119.3
5/13/1981,1981,5,13,103.3
5/14/1981,1981,5,14,90.3
5/15/1981,1981,5,15,98.3
5/16/1981,1981,5,16,915.3
5/17/1981,1981,5,17,1123.3
5/18/1981,1981,5,18,473.3
5/19/1981,1981,5,19,367.3
5/20/1981,1981,5,20,398.3
5/21/1981,1981,5,21,436.3
5/22/1981,1981,5,22,748.3
5/23/1981,1981,5,23,697.3
5/24/1981,1981,5,24,521.3
5/25/1981,1981,5,25,353.3
5/26/1981,1981,5,26,341.3
5/27/1981,1981,5,27,384.3
5/28/1981,1981,5,28,261.3
5/29/1981,1981,5,29,205.3
5/30/1981,1981,5,30,181.3
5/31/1981,1981,5,31,163.3
6/1/1981,1981,6,1,148
6/2/1981,1981,6,2,139
6/3/1981,1981,6,3,135
6/4/1981,1981,6,4,124
6/5/1981,1981,6,5,113
6/6/1981,1981,6,6,108
6/7/1981,1981,6,7,102
6/8/1981,1981,6,8,104
6/9/1981,1981,6,9,96
6/10/1981,1981,6,10,94
6/11/1981,1981,6,11,92
6/12/1981,1981,6,12,89
6/13/1981,1981,6,13,124
6/14/1981,1981,6,14,604
6/15/1981,1981,6,15,825
6/16/1981,1981,6,16,440
6/17/1981,1981,6,17,221
6/18/1981,1981,6,18,156
6/19/1981,1981,6,19,130
6/20/1981,1981,6,20,115
6/21/1981,1981,6,21,105
6/22/1981,1981,6,22,97
6/23/1981,1981,6,23,99
6/24/1981,1981,6,24,90
6/25/1981,1981,6,25,82
6/26/1981,1981,6,26,75
6/27/1981,1981,6,27,70
6/28/1981,1981,6,28,64
6/29/1981,1981,6,29,63
6/30/1981,1981,6,30,66
7/1/1981,1981,7,1,62.3
7/2/1981,1981,7,2,56.3
7/3/1981,1981,7,3,52.3
7/4/1981,1981,7,4,47.3
7/5/1981,1981,7,5,43.3
7/6/1981,1981,7,6,37.3
7/7/1981,1981,7,7,34.3
7/8/1981,1981,7,8,32.3
7/9/1981,1981,7,9,31.3
7/10/1981,1981,7,10,32.3
7/11/1981,1981,7,11,31.3
7/12/1981,1981,7,12,29.3
7/13/1981,1981,7,13,30.3
7/14/1981,1981,7,14,29.3
7/15/1981,1981,7,15,32.3
7/16/1981,1981,7,16,36.3
7/17/1981,1981,7,17,37.3
7/18/1981,1981,7,18,38.3
7/19/1981,1981,7,19,37.3
7/20/1981,1981,7,20,33.3
7/21/1981,1981,7,21,29.3
7/22/1981,1981,7,22,27.3
7/23/1981,1981,7,23,26.3
7/24/1981,1981,7,24,25.3
7/25/1981,1981,7,25,26.3
7/26/1981,1981,7,26,49.3
7/27/1981,1981,7,27,131.3
7/28/1981,1981,7,28,96.3
7/29/1981,1981,7,29,68.3
7/30/1981,1981,7,30,53.3
7/31/1981,1981,7,31,44.3
8/1/1981,1981,8,1,35.7
8/2/1981,1981,8,2,29.7
8/3/1981,1981,8,3,25.7
8/4/1981,1981,8,4,24.7
8/5/1981,1981,8,5,22.7
8/6/1981,1981,8,6,21.7
8/7/1981,1981,8,7,19.7
8/8/1981,1981,8,8,20.7
8/9/1981,1981,8,9,17.7
8/10/1981,1981,8,10,16.7
8/11/1981,1981,8,11,13.7
8/12/1981,1981,8,12,11.4
8/13/1981,1981,8,13,10.2
8/14/1981,1981,8,14,9.3
8/15/1981,1981,8,15,9.5
8/16/1981,1981,8,16,6.3
8/17/1981,1981,8,17,19.7
8/18/1981,1981,8,18,17.7
8/19/1981,1981,8,19,11.7
8/20/1981,1981,8,20,9.6
8/21/1981,1981,8,21,7.1
8/22/1981,1981,8,22,7.1
8/23/1981,1981,8,23,8.2
8/24/1981,1981,8,24,7.4
8/25/1981,1981,8,25,8.4
8/26/1981,1981,8,26,8.5
8/27/1981,1981,8,27,7.3
8/28/1981,1981,8,28,6.7
8/29/1981,1981,8,29,5.7
8/30/1981,1981,8,30,5.1
8/31/1981,1981,8,31,4.8
9/1/1981,1981,9,1,2.6
9/2/1981,1981,9,2,2
9/3/1981,1981,9,3,2
9/4/1981,1981,9,4,2.1
9/5/1981,1981,9,5,2.5
9/6/1981,1981,9,6,6.4
9/7/1981,1981,9,7,5.9
9/8/1981,1981,9,8,5.6
9/9/1981,1981,9,9,5.4
9/10/1981,1981,9,10,4.9
9/11/1981,1981,9,11,4.2
9/12/1981,1981,9,12,3.4
9/13/1981,1981,9,13,3.1
9/14/1981,1981,9,14,2.8
9/15/1981,1981,9,15,2.5
9/16/1981,1981,9,16,2
9/17/1981,1981,9,17,1.6
9/18/1981,1981,9,18,1.3
9/19/1981,1981,9,19,1.1
9/20/1981,1981,9,20,0.92
9/21/1981,1981,9,21,0.76
9/22/1981,1981,9,22,0.66
9/23/1981,1981,9,23,0.53
9/24/1981,1981,9,24,0.42
9/25/1981,1981,9,25,0.46
9/26/1981,1981,9,26,0.56
9/27/1981,1981,9,27,0.61
9/28/1981,1981,9,28,0.73
9/29/1981,1981,9,29,2
9/30/1981,1981,9,30,5
10/1/1981,1981,10,1,7
10/2/1981,1981,10,2,8.5
10/3/1981,1981,10,3,8.7
10/4/1981,1981,10,4,8.6
10/5/1981,1981,10,5,8.6
10/6/1981,1981,10,6,8.7
10/7/1981,1981,10,7,9.3
10/8/1981,1981,10,8,10
10/9/1981,1981,10,9,11
10/10/1981,1981,10,10,11
10/11/1981,1981,10,11,13
10/12/1981,1981,10,12,14
10/13/1981,1981,10,13,14
10/14/1981,1981,10,14,17
10/15/1981,1981,10,15,19
10/16/1981,1981,10,16,22
10/17/1981,1981,10,17,26
10/18/1981,1981,10,18,27
10/19/1981,1981,10,19,24
10/20/1981,1981,10,20,23
10/21/1981,1981,10,21,21
10/22/1981,1981,10,22,19
10/23/1981,1981,10,23,21
10/24/1981,1981,10,24,24
10/25/1981,1981,10,25,24
10/26/1981,1981,10,26,25
10/27/1981,1981,10,27,26
10/28/1981,1981,10,28,26
10/29/1981,1981,10,29,26
10/30/1981,1981,10,30,24
10/31/1981,1981,10,31,23
11/1/1981,1981,11,1,57
11/2/1981,1981,11,2,58
11/3/1981,1981,11,3,57
11/4/1981,1981,11,4,56
11/5/1981,1981,11,5,55
11/6/1981,1981,11,6,54
11/7/1981,1981,11,7,56
11/8/1981,1981,11,8,56
11/9/1981,1981,11,9,56
11/10/1981,1981,11,10,55
11/11/1981,1981,11,11,55
11/12/1981,1981,11,12,54
11/13/1981,1981,11,13,53
11/14/1981,1981,11,14,55
11/15/1981,1981,11,15,54
11/16/1981,1981,11,16,55
11/17/1981,1981,11,17,57
11/18/1981,1981,11,18,58
11/19/1981,1981,11,19,47
11/20/1981,1981,11,20,42
11/21/1981,1981,11,21,39
11/22/1981,1981,11,22,37
11/23/1981,1981,11,23,36
11/24/1981,1981,11,24,35
11/25/1981,1981,11,25,35
11/26/1981,1981,11,26,34
11/27/1981,1981,11,27,34
11/28/1981,1981,11,28,34
11/29/1981,1981,11,29,34
11/30/1981,1981,11,30,34
12/1/1981,1981,12,1,33
12/2/1981,1981,12,2,33
12/3/1981,1981,12,3,32
12/4/1981,1981,12,4,32
12/5/1981,1981,12,5,32
12/6/1981,1981,12,6,31
12/7/1981,1981,12,7,31
12/8/1981,1981,12,8,30
12/9/1981,1981,12,9,30
12/10/1981,1981,12,10,30
12/11/1981,1981,12,11,30
12/12/1981,1981,12,12,30
12/13/1981,1981,12,13,29
12/14/1981,1981,12,14,27
12/15/1981,1981,12,15,26
12/16/1981,1981,12,16,24
12/17/1981,1981,12,17,22
12/18/1981,1981,12,18,19
12/19/1981,1981,12,19,17
12/20/1981,1981,12,20,15
12/21/1981,1981,12,21,14
12/22/1981,1981,12,22,12
12/23/1981,1981,12,23,11
12/24/1981,1981,12,24,9.5
12/25/1981,1981,12,25,8.2
12/26/1981,1981,12,26,7.5
12/27/1981,1981,12,27,6.4
12/28/1981,1981,12,28,6
12/29/1981,1981,12,29,5.3
12/30/1981,1981,12,30,4.9
12/31/1981,1981,12,31,4.6
1/1/1982,1982,1,1,4.2
1/2/1982,1982,1,2,4.2
1/3/1982,1982,1,3,4.2
1/4/1982,1982,1,4,4.2
1/5/1982,1982,1,5,4.2
1/6/1982,1982,1,6,4.2
1/7/1982,1982,1,7,4.2
1/8/1982,1982,1,8,3.9
1/9/1982,1982,1,9,3.5
1/10/1982,1982,1,10,3.5
1/11/1982,1982,1,11,3.5
1/12/1982,1982,1,12,3.9
1/13/1982,1982,1,13,4.9
1/14/1982,1982,1,14,6.7
1/15/1982,1982,1,15,7.1
1/16/1982,1982,1,16,6.7
1/17/1982,1982,1,17,6.4
1/18/1982,1982,1,18,4.9
1/19/1982,1982,1,19,4.2
1/20/1982,1982,1,20,3.5
1/21/1982,1982,1,21,2.1
1/22/1982,1982,1,22,1.4
1/23/1982,1982,1,23,1.4
1/24/1982,1982,1,24,1.1
1/25/1982,1982,1,25,1.1
1/26/1982,1982,1,26,1.7
1/27/1982,1982,1,27,1.4
1/28/1982,1982,1,28,1.1
1/29/1982,1982,1,29,1.1
1/30/1982,1982,1,30,1.4
1/31/1982,1982,1,31,1.1
2/1/1982,1982,2,1,0.71
2/2/1982,1982,2,2,0.71
2/3/1982,1982,2,3,0.71
2/4/1982,1982,2,4,0.71
2/5/1982,1982,2,5,0.35
2/6/1982,1982,2,6,0.35
2/7/1982,1982,2,7,0.53
2/8/1982,1982,2,8,0.53
2/9/1982,1982,2,9,0.64
2/10/1982,1982,2,10,0.64
2/11/1982,1982,2,11,1.8
2/12/1982,1982,2,12,3.2
2/13/1982,1982,2,13,4.6
2/14/1982,1982,2,14,6.7
2/15/1982,1982,2,15,8.5
2/16/1982,1982,2,16,10
2/17/1982,1982,2,17,9.5
2/18/1982,1982,2,18,7.1
2/19/1982,1982,2,19,4.9
2/20/1982,1982,2,20,4.6
2/21/1982,1982,2,21,6
2/22/1982,1982,2,22,7.8
2/23/1982,1982,2,23,10
2/24/1982,1982,2,24,14
2/25/1982,1982,2,25,18
2/26/1982,1982,2,26,20
2/27/1982,1982,2,27,19
2/28/1982,1982,2,28,16
3/1/1982,1982,3,1,7.1
3/2/1982,1982,3,2,7.1
3/3/1982,1982,3,3,7.4
3/4/1982,1982,3,4,8.5
3/5/1982,1982,3,5,9.9
3/6/1982,1982,3,6,13
3/7/1982,1982,3,7,16
3/8/1982,1982,3,8,20
3/9/1982,1982,3,9,23
3/10/1982,1982,3,10,27
3/11/1982,1982,3,11,33
3/12/1982,1982,3,12,39
3/13/1982,1982,3,13,46
3/14/1982,1982,3,14,47
3/15/1982,1982,3,15,46
3/16/1982,1982,3,16,42
3/17/1982,1982,3,17,39
3/18/1982,1982,3,18,37
3/19/1982,1982,3,19,36
3/20/1982,1982,3,20,36
3/21/1982,1982,3,21,35
3/22/1982,1982,3,22,35
3/23/1982,1982,3,23,35
3/24/1982,1982,3,24,37
3/25/1982,1982,3,25,40
3/26/1982,1982,3,26,43
3/27/1982,1982,3,27,49
3/28/1982,1982,3,28,55
3/29/1982,1982,3,29,61
3/30/1982,1982,3,30,57
3/31/1982,1982,3,31,50
4/1/1982,1982,4,1,44
4/2/1982,1982,4,2,40
4/3/1982,1982,4,3,38
4/4/1982,1982,4,4,35
4/5/1982,1982,4,5,34
4/6/1982,1982,4,6,33
4/7/1982,1982,4,7,32
4/8/1982,1982,4,8,32
4/9/1982,1982,4,9,32
4/10/1982,1982,4,10,35
4/11/1982,1982,4,11,106
4/12/1982,1982,4,12,1170
4/13/1982,1982,4,13,2180
