Date,Year,Month,Day,Flow
1959-04-22,1959,4,22,264.1
1959-04-23,1959,4,23,274.7
1959-04-24,1959,4,24,211
1959-04-25,1959,4,25,152.7
1959-04-26,1959,4,26,217.4
1959-04-27,1959,4,27,259.1
1959-04-28,1959,4,28,350.9
1959-04-29,1959,4,29,352.1
1959-04-30,1959,4,30,514.3
1959-05-01,1959,5,1,830.8
1959-05-02,1959,5,2,936.1
1959-05-03,1959,5,3,689.7
1959-05-04,1959,5,4,529.3
1959-05-05,1959,5,5,417.3
1959-05-06,1959,5,6,393.3
1959-05-07,1959,5,7,325.7
1959-05-08,1959,5,8,305.7
1959-05-09,1959,5,9,346.7
1959-05-10,1959,5,10,355.7
1959-05-11,1959,5,11,339.7
1959-05-12,1959,5,12,285.7
1959-05-13,1959,5,13,249.7
1959-05-14,1959,5,14,256.8
1959-05-15,1959,5,15,290.8
1959-05-16,1959,5,16,332.7
1959-05-17,1959,5,17,375.7
1959-05-18,1959,5,18,498.4
1959-05-19,1959,5,19,841.3
1959-05-20,1959,5,20,878.8
1959-05-21,1959,5,21,577.3
1959-05-22,1959,5,22,375.6
1959-05-23,1959,5,23,314.7
1959-05-24,1959,5,24,274.7
1959-05-25,1959,5,25,269.7
1959-05-26,1959,5,26,272.7
1959-05-27,1959,5,27,289.7
1959-05-28,1959,5,28,308.7
1959-05-29,1959,5,29,313.7
1959-05-30,1959,5,30,283.6
1959-05-31,1959,5,31,254.1
1959-06-01,1959,6,1,243.4
1959-06-02,1959,6,2,232.7
1959-06-03,1959,6,3,222.2
1959-06-04,1959,6,4,227.7
1959-06-05,1959,6,5,226.7
1959-06-06,1959,6,6,225.7
1959-06-07,1959,6,7,227.7
1959-06-08,1959,6,8,221.7
1959-06-09,1959,6,9,203.7
1959-06-10,1959,6,10,188.7
1959-06-11,1959,6,11,172.7
1959-06-12,1959,6,12,165.7
1959-06-13,1959,6,13,157.7
1959-06-14,1959,6,14,147.7
1959-06-15,1959,6,15,145.7
1959-06-16,1959,6,16,146.7
1959-06-17,1959,6,17,156.7
1959-06-18,1959,6,18,155.7
1959-06-19,1959,6,19,143.7
1959-06-20,1959,6,20,132.7
1959-06-21,1959,6,21,137.7
1959-06-22,1959,6,22,149.7
1959-06-23,1959,6,23,191.1
1959-06-24,1959,6,24,257
1959-06-25,1959,6,25,292.4
1959-06-26,1959,6,26,357.7
1959-06-27,1959,6,27,489.8
1959-06-28,1959,6,28,562.6
1959-06-29,1959,6,29,515.7
1959-06-30,1959,6,30,405.1
1959-07-01,1959,7,1,273.9
1959-07-02,1959,7,2,196.1
1959-07-03,1959,7,3,135.5
1959-07-04,1959,7,4,100
1959-07-05,1959,7,5,96
1959-07-06,1959,7,6,95
1959-07-07,1959,7,7,89
1959-07-08,1959,7,8,83
1959-07-09,1959,7,9,79
1959-07-10,1959,7,10,76
1959-07-11,1959,7,11,72
1959-07-12,1959,7,12,66
1959-07-13,1959,7,13,63
1959-07-14,1959,7,14,59
1959-07-15,1959,7,15,55
1959-07-16,1959,7,16,54
1959-07-17,1959,7,17,51
1959-07-18,1959,7,18,50
1959-07-19,1959,7,19,49
1959-07-20,1959,7,20,48
1959-07-21,1959,7,21,46
1959-07-22,1959,7,22,45
1959-07-23,1959,7,23,43
1959-07-24,1959,7,24,43
1959-07-25,1959,7,25,41
1959-07-26,1959,7,26,40
1959-07-27,1959,7,27,36
1959-07-28,1959,7,28,34
1959-07-29,1959,7,29,34
1959-07-30,1959,7,30,33
1959-07-31,1959,7,31,32
1959-08-01,1959,8,1,29.2
1959-08-02,1959,8,2,29.2
1959-08-03,1959,8,3,27.2
1959-08-04,1959,8,4,25.2
1959-08-05,1959,8,5,24
1959-08-06,1959,8,6,25.5
1959-08-07,1959,8,7,24
1959-08-08,1959,8,8,23.5
1959-08-09,1959,8,9,24
1959-08-10,1959,8,10,25.2
1959-08-11,1959,8,11,24
1959-08-12,1959,8,12,23
1959-08-13,1959,8,13,25.5
1959-08-14,1959,8,14,23
1959-08-15,1959,8,15,22.5
1959-08-16,1959,8,16,22
1959-08-17,1959,8,17,22.5
1959-08-18,1959,8,18,22
1959-08-19,1959,8,19,24.9
1959-08-20,1959,8,20,47.9
1959-08-21,1959,8,21,43
1959-08-22,1959,8,22,59.9
1959-08-23,1959,8,23,70.1
1959-08-24,1959,8,24,58.8
1959-08-25,1959,8,25,42
1959-08-26,1959,8,26,35.2
1959-08-27,1959,8,27,33.2
1959-08-28,1959,8,28,31.2
1959-08-29,1959,8,29,28.2
1959-08-30,1959,8,30,26.2
1959-08-31,1959,8,31,30.8
1959-09-01,1959,9,1,33.3
1959-09-02,1959,9,2,31.6
1959-09-03,1959,9,3,30.9
1959-09-04,1959,9,4,30.6
1959-09-05,1959,9,5,25.2
1959-09-06,1959,9,6,25
1959-09-07,1959,9,7,24.5
1959-09-08,1959,9,8,24.5
1959-09-09,1959,9,9,26
1959-09-10,1959,9,10,25
1959-09-11,1959,9,11,29.2
1959-09-12,1959,9,12,34.6
1959-09-13,1959,9,13,32.9
1959-09-14,1959,9,14,29.6
1959-09-15,1959,9,15,31.4
1959-09-16,1959,9,16,38.1
1959-09-17,1959,9,17,54.1
1959-09-18,1959,9,18,63.8
1959-09-19,1959,9,19,89.6
1959-09-20,1959,9,20,72.3
1959-09-21,1959,9,21,59.8
1959-09-22,1959,9,22,51.6
1959-09-23,1959,9,23,43.6
1959-09-24,1959,9,24,38.2
1959-09-25,1959,9,25,36.2
1959-09-26,1959,9,26,38.2
1959-09-27,1959,9,27,37.2
1959-09-28,1959,9,28,34.2
1959-09-29,1959,9,29,35.2
1959-09-30,1959,9,30,42.2
1959-10-01,1959,10,1,42
1959-10-02,1959,10,2,43
1959-10-03,1959,10,3,41.9
1959-10-04,1959,10,4,47.4
1959-10-05,1959,10,5,51.3
1959-10-06,1959,10,6,54.1
1959-10-07,1959,10,7,56.6
1959-10-08,1959,10,8,44
1959-10-09,1959,10,9,45.1
1959-10-10,1959,10,10,39
1959-10-11,1959,10,11,57.1
1959-10-12,1959,10,12,82.4
1959-10-13,1959,10,13,89.4
1959-10-14,1959,10,14,112.9
1959-10-15,1959,10,15,131
1959-10-16,1959,10,16,133.3
1959-10-17,1959,10,17,135
1959-10-18,1959,10,18,122.1
1959-10-19,1959,10,19,109.4
1959-10-20,1959,10,20,102.9
1959-10-21,1959,10,21,112.9
1959-10-22,1959,10,22,98.1
1959-10-23,1959,10,23,94.6
1959-10-24,1959,10,24,91.4
1959-10-25,1959,10,25,97.9
1959-10-26,1959,10,26,93.4
1959-10-27,1959,10,27,127.1
1959-10-28,1959,10,28,120.3
1959-10-29,1959,10,29,88.9
1959-10-30,1959,10,30,65
1959-10-31,1959,10,31,57
1959-11-01,1959,11,1,78
1959-11-02,1959,11,2,75
1959-11-03,1959,11,3,70
1959-11-04,1959,11,4,54
1959-11-05,1959,11,5,50
1959-11-06,1959,11,6,55
1959-11-07,1959,11,7,72
1959-11-08,1959,11,8,81
1959-11-09,1959,11,9,90
1959-11-10,1959,11,10,93
1959-11-11,1959,11,11,87
1959-11-12,1959,11,12,88
1959-11-13,1959,11,13,80
1959-11-14,1959,11,14,75
1959-11-15,1959,11,15,55
1959-11-16,1959,11,16,30
1959-11-17,1959,11,17,24
1959-11-18,1959,11,18,27
1959-11-19,1959,11,19,44
1959-11-20,1959,11,20,36
1959-11-21,1959,11,21,42
1959-11-22,1959,11,22,32
1959-11-23,1959,11,23,52
1959-11-24,1959,11,24,55
1959-11-25,1959,11,25,70
1959-11-26,1959,11,26,67
1959-11-27,1959,11,27,78
1959-11-28,1959,11,28,87
1959-11-29,1959,11,29,93
1959-11-30,1959,11,30,99
1959-12-01,1959,12,1,108
1959-12-02,1959,12,2,108
1959-12-03,1959,12,3,105
1959-12-04,1959,12,4,99
1959-12-05,1959,12,5,99
1959-12-06,1959,12,6,108
1959-12-07,1959,12,7,93
1959-12-08,1959,12,8,93
1959-12-09,1959,12,9,87
1959-12-10,1959,12,10,72
1959-12-11,1959,12,11,67
1959-12-12,1959,12,12,70
1959-12-13,1959,12,13,67
1959-12-14,1959,12,14,70
1959-12-15,1959,12,15,64
1959-12-16,1959,12,16,62
1959-12-17,1959,12,17,64
1959-12-18,1959,12,18,72
1959-12-19,1959,12,19,75
1959-12-20,1959,12,20,72
1959-12-21,1959,12,21,78
1959-12-22,1959,12,22,90
1959-12-23,1959,12,23,96
1959-12-24,1959,12,24,84
1959-12-25,1959,12,25,72
1959-12-26,1959,12,26,64
1959-12-27,1959,12,27,70
1959-12-28,1959,12,28,72
1959-12-29,1959,12,29,78
1959-12-30,1959,12,30,72
1959-12-31,1959,12,31,78
1960-01-01,1960,1,1,75
1960-01-02,1960,1,2,72
1960-01-03,1960,1,3,64
1960-01-04,1960,1,4,60
1960-01-05,1960,1,5,64
1960-01-06,1960,1,6,70
1960-01-07,1960,1,7,64
1960-01-08,1960,1,8,48
1960-01-09,1960,1,9,35
1960-01-10,1960,1,10,25
1960-01-11,1960,1,11,17
1960-01-12,1960,1,12,14
1960-01-13,1960,1,13,18
1960-01-14,1960,1,14,19
1960-01-15,1960,1,15,15
1960-01-16,1960,1,16,18
1960-01-17,1960,1,17,22
1960-01-18,1960,1,18,25
1960-01-19,1960,1,19,26
1960-01-20,1960,1,20,23
1960-01-21,1960,1,21,29
1960-01-22,1960,1,22,29
1960-01-23,1960,1,23,29
1960-01-24,1960,1,24,30
1960-01-25,1960,1,25,22
1960-01-26,1960,1,26,21
1960-01-27,1960,1,27,29
1960-01-28,1960,1,28,30
1960-01-29,1960,1,29,20
1960-01-30,1960,1,30,23
1960-01-31,1960,1,31,17
1960-02-01,1960,2,1,22
1960-02-02,1960,2,2,42
1960-02-03,1960,2,3,38
1960-02-04,1960,2,4,38
1960-02-05,1960,2,5,36
1960-02-06,1960,2,6,50
1960-02-07,1960,2,7,72
1960-02-08,1960,2,8,67
1960-02-09,1960,2,9,64
1960-02-10,1960,2,10,62
1960-02-11,1960,2,11,62
1960-02-12,1960,2,12,55
1960-02-13,1960,2,13,64
1960-02-14,1960,2,14,48
1960-02-15,1960,2,15,46
1960-02-16,1960,2,16,42
1960-02-17,1960,2,17,36
1960-02-18,1960,2,18,35
1960-02-19,1960,2,19,30
1960-02-20,1960,2,20,36
1960-02-21,1960,2,21,38
1960-02-22,1960,2,22,33
1960-02-23,1960,2,23,29
1960-02-24,1960,2,24,29
1960-02-25,1960,2,25,33
1960-02-26,1960,2,26,27
1960-02-27,1960,2,27,23
1960-02-28,1960,2,28,27
1960-02-29,1960,2,29,18
1960-03-01,1960,3,1,33
1960-03-02,1960,3,2,34
1960-03-03,1960,3,3,34
1960-03-04,1960,3,4,41.9
1960-03-05,1960,3,5,45.3
1960-03-06,1960,3,6,49.9
1960-03-07,1960,3,7,53.3
1960-03-08,1960,3,8,55.6
1960-03-09,1960,3,9,56
1960-03-10,1960,3,10,55.4
1960-03-11,1960,3,11,55
1960-03-12,1960,3,12,57.6
1960-03-13,1960,3,13,60.6
1960-03-14,1960,3,14,72.1
1960-03-15,1960,3,15,121.1
1960-03-16,1960,3,16,247.3
1960-03-17,1960,3,17,476.7
1960-03-18,1960,3,18,783.6
1960-03-19,1960,3,19,1352.9
1960-03-20,1960,3,20,2085.3
1960-03-21,1960,3,21,2889
1960-03-22,1960,3,22,2732.9
1960-03-23,1960,3,23,2459.1
1960-03-24,1960,3,24,2166.9
1960-03-25,1960,3,25,2127.6
1960-03-26,1960,3,26,1635
1960-03-27,1960,3,27,1160.6
1960-03-28,1960,3,28,797.7
1960-03-29,1960,3,29,666
1960-03-30,1960,3,30,563.3
1960-03-31,1960,3,31,432.7
1960-04-01,1960,4,1,295.6
1960-04-02,1960,4,2,238.1
1960-04-03,1960,4,3,269.6
1960-04-04,1960,4,4,338.1
1960-04-05,1960,4,5,408.4
1960-04-06,1960,4,6,429.3
1960-04-07,1960,4,7,415.1
1960-04-08,1960,4,8,357.3
1960-04-09,1960,4,9,321.9
1960-04-10,1960,4,10,306.6
1960-04-11,1960,4,11,288.6
1960-04-12,1960,4,12,259.7
1960-04-13,1960,4,13,234.1
1960-04-14,1960,4,14,221.4
1960-04-15,1960,4,15,211
1960-04-16,1960,4,16,198.4
1960-04-17,1960,4,17,186.1
1960-04-18,1960,4,18,174.9
1960-04-19,1960,4,19,167.9
1960-04-20,1960,4,20,163.6
1960-04-21,1960,4,21,165.3
1960-04-22,1960,4,22,172.4
1960-04-23,1960,4,23,205.6
1960-04-24,1960,4,24,201.7
1960-04-25,1960,4,25,223.1
1960-04-26,1960,4,26,220.3
1960-04-27,1960,4,27,240.3
1960-04-28,1960,4,28,268.3
1960-04-29,1960,4,29,303.7
1960-04-30,1960,4,30,343.7
1960-05-01,1960,5,1,509.8
1960-05-02,1960,5,2,885.3
1960-05-03,1960,5,3,867.3
1960-05-04,1960,5,4,747.1
1960-05-05,1960,5,5,625
1960-05-06,1960,5,6,517.3
1960-05-07,1960,5,7,503.3
1960-05-08,1960,5,8,430.7
1960-05-09,1960,5,9,336.6
1960-05-10,1960,5,10,247.1
1960-05-11,1960,5,11,267.3
1960-05-12,1960,5,12,282
1960-05-13,1960,5,13,292.1
1960-05-14,1960,5,14,282.4
1960-05-15,1960,5,15,269
1960-05-16,1960,5,16,261.7
1960-05-17,1960,5,17,257.8
1960-05-18,1960,5,18,258.8
1960-05-19,1960,5,19,279.6
1960-05-20,1960,5,20,315
1960-05-21,1960,5,21,290.6
1960-05-22,1960,5,22,305.7
1960-05-23,1960,5,23,314.8
1960-05-24,1960,5,24,354.4
1960-05-25,1960,5,25,400.6
1960-05-26,1960,5,26,437.8
1960-05-27,1960,5,27,341.7
1960-05-28,1960,5,28,291.8
1960-05-29,1960,5,29,237.1
1960-05-30,1960,5,30,193.8
1960-05-31,1960,5,31,151.4
1960-06-01,1960,6,1,125
1960-06-02,1960,6,2,117.6
1960-06-03,1960,6,3,116.3
1960-06-04,1960,6,4,110.7
1960-06-05,1960,6,5,121.7
1960-06-06,1960,6,6,140.7
1960-06-07,1960,6,7,119.7
1960-06-08,1960,6,8,105.7
1960-06-09,1960,6,9,96.7
1960-06-10,1960,6,10,91.7
1960-06-11,1960,6,11,86.7
1960-06-12,1960,6,12,84.7
1960-06-13,1960,6,13,79.7
1960-06-14,1960,6,14,75.7
1960-06-15,1960,6,15,75.7
1960-06-16,1960,6,16,75.7
1960-06-17,1960,6,17,70.7
1960-06-18,1960,6,18,67.7
1960-06-19,1960,6,19,68.7
1960-06-20,1960,6,20,65.7
1960-06-21,1960,6,21,61.7
1960-06-22,1960,6,22,67.7
1960-06-23,1960,6,23,69.7
1960-06-24,1960,6,24,70.7
1960-06-25,1960,6,25,73.7
1960-06-26,1960,6,26,61.7
1960-06-27,1960,6,27,55.7
1960-06-28,1960,6,28,49.7
1960-06-29,1960,6,29,49.7
1960-06-30,1960,6,30,49.7
1960-07-01,1960,7,1,47
1960-07-02,1960,7,2,50
1960-07-03,1960,7,3,47
1960-07-04,1960,7,4,47
1960-07-05,1960,7,5,47
1960-07-06,1960,7,6,49
1960-07-07,1960,7,7,48
1960-07-08,1960,7,8,43
1960-07-09,1960,7,9,38
1960-07-10,1960,7,10,35
1960-07-11,1960,7,11,33
1960-07-12,1960,7,12,32
1960-07-13,1960,7,13,30
1960-07-14,1960,7,14,29
1960-07-15,1960,7,15,29
1960-07-16,1960,7,16,26.4
1960-07-17,1960,7,17,25.8
1960-07-18,1960,7,18,25.2
1960-07-19,1960,7,19,23.3
1960-07-20,1960,7,20,21.7
1960-07-21,1960,7,21,21.4
1960-07-22,1960,7,22,20.2
1960-07-23,1960,7,23,19.5
1960-07-24,1960,7,24,17.9
1960-07-25,1960,7,25,17.5
1960-07-26,1960,7,26,18.1
1960-07-27,1960,7,27,17.9
1960-07-28,1960,7,28,17.8
1960-07-29,1960,7,29,17.5
1960-07-30,1960,7,30,17.3
1960-07-31,1960,7,31,17.3
1960-08-01,1960,8,1,16.7
1960-08-02,1960,8,2,40.2
1960-08-03,1960,8,3,32.8
1960-08-04,1960,8,4,47.2
1960-08-05,1960,8,5,64.6
1960-08-06,1960,8,6,59.8
1960-08-07,1960,8,7,48.2
1960-08-08,1960,8,8,44.2
1960-08-09,1960,8,9,38.2
1960-08-10,1960,8,10,35.2
1960-08-11,1960,8,11,30.2
1960-08-12,1960,8,12,29.2
1960-08-13,1960,8,13,26.2
1960-08-14,1960,8,14,22.4
1960-08-15,1960,8,15,20.7
1960-08-16,1960,8,16,20.9
1960-08-17,1960,8,17,19.3
1960-08-18,1960,8,18,19
1960-08-19,1960,8,19,16.7
1960-08-20,1960,8,20,16.1
1960-08-21,1960,8,21,16.7
1960-08-22,1960,8,22,16.4
1960-08-23,1960,8,23,16.7
1960-08-24,1960,8,24,16.7
1960-08-25,1960,8,25,16.7
1960-08-26,1960,8,26,16.4
1960-08-27,1960,8,27,16.3
1960-08-28,1960,8,28,16.2
1960-08-29,1960,8,29,15.9
1960-08-30,1960,8,30,15.8
1960-08-31,1960,8,31,14.7
1960-09-01,1960,9,1,12.6
1960-09-02,1960,9,2,14.5
1960-09-03,1960,9,3,14.5
1960-09-04,1960,9,4,13.4
1960-09-05,1960,9,5,12.3
1960-09-06,1960,9,6,12.2
1960-09-07,1960,9,7,14.2
1960-09-08,1960,9,8,14.2
1960-09-09,1960,9,9,13.2
1960-09-10,1960,9,10,12.2
1960-09-11,1960,9,11,13.2
1960-09-12,1960,9,12,13.2
1960-09-13,1960,9,13,12.2
1960-09-14,1960,9,14,13.2
1960-09-15,1960,9,15,13.2
1960-09-16,1960,9,16,15.2
1960-09-17,1960,9,17,15.2
1960-09-18,1960,9,18,14.2
1960-09-19,1960,9,19,13.2
1960-09-20,1960,9,20,13.2
1960-09-21,1960,9,21,13.2
1960-09-22,1960,9,22,14.2
1960-09-23,1960,9,23,14.2
1960-09-24,1960,9,24,30.9
1960-09-25,1960,9,25,54.6
1960-09-26,1960,9,26,74.6
1960-09-27,1960,9,27,93.3
1960-09-28,1960,9,28,105.9
1960-09-29,1960,9,29,111.6
1960-09-30,1960,9,30,110.8
1960-10-01,1960,10,1,97.1
1960-10-02,1960,10,2,85.4
1960-10-03,1960,10,3,77.1
1960-10-04,1960,10,4,69.6
1960-10-05,1960,10,5,62.9
1960-10-06,1960,10,6,56.7
1960-10-07,1960,10,7,51.6
1960-10-08,1960,10,8,47.6
1960-10-09,1960,10,9,44.1
1960-10-10,1960,10,10,41.3
1960-10-11,1960,10,11,39.1
1960-10-12,1960,10,12,37.6
1960-10-13,1960,10,13,36.6
1960-10-14,1960,10,14,35.9
1960-10-15,1960,10,15,37.6
1960-10-16,1960,10,16,37.3
1960-10-17,1960,10,17,36.6
1960-10-18,1960,10,18,36.1
1960-10-19,1960,10,19,33.6
1960-10-20,1960,10,20,33.5
1960-10-21,1960,10,21,30.9
1960-10-22,1960,10,22,29.5
1960-10-23,1960,10,23,27.7
1960-10-24,1960,10,24,26.1
1960-10-25,1960,10,25,26
1960-10-26,1960,10,26,25
1960-10-27,1960,10,27,25
1960-10-28,1960,10,28,25
1960-10-29,1960,10,29,26
1960-10-30,1960,10,30,24.4
1960-10-31,1960,10,31,24.4
1960-11-01,1960,11,1,40
1960-11-02,1960,11,2,40
1960-11-03,1960,11,3,40
1960-11-04,1960,11,4,40
1960-11-05,1960,11,5,40
1960-11-06,1960,11,6,40
1960-11-07,1960,11,7,40
1960-11-08,1960,11,8,40
1960-11-09,1960,11,9,40
1960-11-10,1960,11,10,40
1960-11-11,1960,11,11,40
1960-11-12,1960,11,12,40
1960-11-13,1960,11,13,40
1960-11-14,1960,11,14,40
1960-11-15,1960,11,15,40
1960-11-16,1960,11,16,40
1960-11-17,1960,11,17,40
1960-11-18,1960,11,18,40
1960-11-19,1960,11,19,40
1960-11-20,1960,11,20,40
1960-11-21,1960,11,21,40
1960-11-22,1960,11,22,40
1960-11-23,1960,11,23,40
1960-11-24,1960,11,24,40
1960-11-25,1960,11,25,40
1960-11-26,1960,11,26,40
1960-11-27,1960,11,27,40
1960-11-28,1960,11,28,40
1960-11-29,1960,11,29,40
1960-11-30,1960,11,30,40
1960-12-01,1960,12,1,40
1960-12-02,1960,12,2,40
1960-12-03,1960,12,3,40
1960-12-04,1960,12,4,40
1960-12-05,1960,12,5,40
1960-12-06,1960,12,6,40
1960-12-07,1960,12,7,40
1960-12-08,1960,12,8,40
1960-12-09,1960,12,9,40
1960-12-10,1960,12,10,40
1960-12-11,1960,12,11,40
1960-12-12,1960,12,12,40
1960-12-13,1960,12,13,40
1960-12-14,1960,12,14,40
1960-12-15,1960,12,15,40
1960-12-16,1960,12,16,40
1960-12-17,1960,12,17,40
1960-12-18,1960,12,18,40
1960-12-19,1960,12,19,40
1960-12-20,1960,12,20,40
1960-12-21,1960,12,21,40
1960-12-22,1960,12,22,40
1960-12-23,1960,12,23,40
1960-12-24,1960,12,24,40
1960-12-25,1960,12,25,40
1960-12-26,1960,12,26,40
1960-12-27,1960,12,27,40
1960-12-28,1960,12,28,40
1960-12-29,1960,12,29,40
1960-12-30,1960,12,30,40
1960-12-31,1960,12,31,40
1961-01-01,1961,1,1,40
1961-01-02,1961,1,2,40
1961-01-03,1961,1,3,40
1961-01-04,1961,1,4,40
1961-01-05,1961,1,5,40
1961-01-06,1961,1,6,40
1961-01-07,1961,1,7,40
1961-01-08,1961,1,8,40
1961-01-09,1961,1,9,40
1961-01-10,1961,1,10,40
1961-01-11,1961,1,11,40
1961-01-12,1961,1,12,40
1961-01-13,1961,1,13,40
1961-01-14,1961,1,14,40
1961-01-15,1961,1,15,40
1961-01-16,1961,1,16,40
1961-01-17,1961,1,17,40
1961-01-18,1961,1,18,40
1961-01-19,1961,1,19,40
1961-01-20,1961,1,20,40
1961-01-21,1961,1,21,40
1961-01-22,1961,1,22,40
1961-01-23,1961,1,23,40
1961-01-24,1961,1,24,40
1961-01-25,1961,1,25,40
1961-01-26,1961,1,26,40
1961-01-27,1961,1,27,40
1961-01-28,1961,1,28,40
1961-01-29,1961,1,29,40
1961-01-30,1961,1,30,40
1961-01-31,1961,1,31,40
1961-02-01,1961,2,1,40
1961-02-02,1961,2,2,40
1961-02-03,1961,2,3,40
1961-02-04,1961,2,4,40
1961-02-05,1961,2,5,40
1961-02-06,1961,2,6,40
1961-02-07,1961,2,7,40
1961-02-08,1961,2,8,40
1961-02-09,1961,2,9,40
1961-02-10,1961,2,10,40
1961-02-11,1961,2,11,40
1961-02-12,1961,2,12,40
1961-02-13,1961,2,13,40
1961-02-14,1961,2,14,40
1961-02-15,1961,2,15,40
1961-02-16,1961,2,16,40
1961-02-17,1961,2,17,40
1961-02-18,1961,2,18,40
1961-02-19,1961,2,19,40
1961-02-20,1961,2,20,40
1961-02-21,1961,2,21,40
1961-02-22,1961,2,22,40
1961-02-23,1961,2,23,40
1961-02-24,1961,2,24,40
1961-02-25,1961,2,25,40
1961-02-26,1961,2,26,40
1961-02-27,1961,2,27,40
1961-02-28,1961,2,28,40
1961-03-01,1961,3,1,37
1961-03-02,1961,3,2,45.1
1961-03-03,1961,3,3,55.6
1961-03-04,1961,3,4,66
1961-03-05,1961,3,5,68.3
1961-03-06,1961,3,6,75.4
1961-03-07,1961,3,7,83.3
1961-03-08,1961,3,8,84.4
1961-03-09,1961,3,9,85.6
1961-03-10,1961,3,10,85.9
1961-03-11,1961,3,11,74.7
1961-03-12,1961,3,12,68.7
1961-03-13,1961,3,13,76
1961-03-14,1961,3,14,83
1961-03-15,1961,3,15,84.6
1961-03-16,1961,3,16,95.4
1961-03-17,1961,3,17,96.7
1961-03-18,1961,3,18,182.1
1961-03-19,1961,3,19,350.1
1961-03-20,1961,3,20,225.4
1961-03-21,1961,3,21,188.3
1961-03-22,1961,3,22,171
1961-03-23,1961,3,23,163.7
1961-03-24,1961,3,24,167.3
1961-03-25,1961,3,25,171.9
1961-03-26,1961,3,26,182.7
1961-03-27,1961,3,27,165.6
1961-03-28,1961,3,28,134.1
